candidate,frame_index,frame_name,nrmse,ssim,fourier_chi2,frc_auc,frc_cutoff,frc_valid_bins,frc_sample_count_total,radial_profile_error,azimuthal_annulus_peak_radius,azimuthal_inner_radius,azimuthal_outer_radius,azimuthal_profile_error,azimuthal_best_roll
joint,2,frame_02.npz,1.0841326343451587,0.5031101361513506,1.3580847393366229,-0.08512583104863568,0.5703125,64,12851,0.9987260749740776,18.35546875,13.7666015625,22.9443359375,0.9988451240730328,0
joint,3,frame_03.npz,1.0904341212716273,0.4940539335622561,1.3847861320555028,-0.054106835249770065,0.8359375,64,12851,0.9987857396276373,18.35546875,13.7666015625,22.9443359375,0.9990705940539708,0
joint,4,frame_04.npz,1.0920687885022766,0.47875673979047617,1.4225249199083676,-0.04062315268451234,0.4921875,64,12851,0.9988084576807652,18.35546875,13.7666015625,22.9443359375,0.9991632760913224,0
joint,5,frame_05.npz,1.035883930970978,0.4105856028741751,1.3320282613053982,-0.01661775254986391,0.6328125,64,12851,0.998698328221442,17.36328125,13.0224609375,21.7041015625,0.9988198605742166,0
joint,6,frame_06.npz,0.9320310947274585,0.47239542330404094,1.0689114542971279,0.02130327812662061,0.7890625,64,12851,0.9986590038568058,18.35546875,13.7666015625,22.9443359375,0.9987955220922018,0
joint,7,frame_07.npz,0.896801140247186,0.5208951434643143,0.973462415199505,0.02911464305082198,0.6640625,64,12851,0.9987316463231566,13.39453125,10.0458984375,16.7431640625,0.9983762415802967,0
joint,8,frame_08.npz,0.897384731380907,0.5037909403972455,0.9693708134148147,0.08138579614788966,0.4765625,64,12851,0.9988262106327795,13.39453125,10.0458984375,16.7431640625,0.9982195445995801,0
joint,9,frame_09.npz,0.8807965974265383,0.514187533710191,0.9247262516655979,0.055058664793140116,0.5078125,64,12851,0.9987978922533698,14.38671875,10.7900390625,17.9833984375,0.9985536975635413,0
joint,10,frame_10.npz,0.9675426127127394,0.4418822551067317,1.1541837975083953,0.07430622759430024,0.4921875,64,12851,0.9986914148901833,20.33984375,15.2548828125,25.4248046875,0.9988505102155134,0
joint,11,frame_11.npz,0.9501096907786719,0.5165277954570235,1.082158015993491,0.10580141162707192,0.4140625,64,12851,0.9986918194062079,17.36328125,13.0224609375,21.7041015625,0.9984581942384422,0
joint,12,frame_12.npz,0.9746753926505198,0.5220524934746117,1.1105763760787197,0.07197587817942572,0.6640625,64,12851,0.9987486752396713,15.37890625,11.5341796875,19.2236328125,0.9982239898828572,0
joint,13,frame_13.npz,1.0323827428511057,0.5118951339152711,1.2597472262128797,0.04955196388740974,0.1796875,64,12851,0.9986317049160998,15.37890625,11.5341796875,19.2236328125,0.9980831541703575,0
joint,14,frame_14.npz,1.0513078188379124,0.49375707638863325,1.3040786983295898,0.042673412321095755,0.6171875,64,12851,0.9986034610267186,15.37890625,11.5341796875,19.2236328125,0.9980309381915725,0
