frame_index,azimuthal_bin,theta_radians,theta_degrees,ground_truth_azimuthal_profile,reconstruction_azimuthal_profile,pixel_count,annulus_inner_pixels,annulus_outer_pixels
0,63,5.541420375081996,317.5,0.26773049645390073,0.3254901960784314,4,5.62890625,9.62890625
0,64,5.6286868376817125,322.5,0.18676122931442082,0.2169934640522876,3,5.62890625,9.62890625
0,65,5.715953300281429,327.5,0.2293144208037825,0.2261437908496732,3,5.62890625,9.62890625
0,66,5.803219762881145,332.5,0.2434988179669031,0.1869281045751634,3,5.62890625,9.62890625
0,67,5.890486225480862,337.5,0.12293144208037825,0.12026143790849671,3,5.62890625,9.62890625
0,68,5.977752688080578,342.49999999999994,0.13947990543735225,0.11241830065359477,3,5.62890625,9.62890625
0,69,6.065019150680295,347.5,0.15602836879432624,0.10065359477124182,3,5.62890625,9.62890625
0,70,6.152285613280012,352.5,0.11347517730496454,0.13333333333333333,1,5.62890625,9.62890625
0,71,6.239552075879728,357.5,0.12056737588652483,0.09607843137254901,4,5.62890625,9.62890625
1,0,0.04363323129985824,2.5,0.11731843575418993,0.1,4,5.62890625,9.62890625
1,1,0.1308996938995747,7.499999999999999,0.1005586592178771,0.09411764705882353,1,5.62890625,9.62890625
1,2,0.21816615649929116,12.499999999999998,0.09124767225325885,0.07450980392156863,3,5.62890625,9.62890625
1,3,0.30543261909900765,17.5,0.06517690875232775,0.0588235294117647,3,5.62890625,9.62890625
1,4,0.39269908169872414,22.5,0.046554934823091254,0.05098039215686275,3,5.62890625,9.62890625
1,5,0.4799655442984406,27.5,0.08752327746741155,0.04967320261437908,3,5.62890625,9.62890625
1,6,0.5672320068981571,32.5,0.05772811918063314,0.04313725490196078,3,5.62890625,9.62890625
1,7,0.6544984694978735,37.49999999999999,0.054003724394785846,0.04183006535947712,3,5.62890625,9.62890625
1,8,0.7417649320975901,42.5,0.0670391061452514,0.047058823529411764,1,5.62890625,9.62890625
1,9,0.8290313946973065,47.5,0.06005586592178771,0.048039215686274506,4,5.62890625,9.62890625
1,10,0.9162978572970231,52.50000000000001,0.054003724394785846,0.04836601307189542,3,5.62890625,9.62890625
1,11,1.0035643198967394,57.5,0.055865921787709494,0.05228758169934641,3,5.62890625,9.62890625
1,12,1.090830782496456,62.50000000000001,0.07821229050279328,0.07189542483660132,3,5.62890625,9.62890625
1,13,1.1780972450961724,67.5,0.061452513966480445,0.06013071895424837,3,5.62890625,9.62890625
1,14,1.2653637076958888,72.5,0.05772811918063314,0.07058823529411765,3,5.62890625,9.62890625
1,15,1.3526301702956054,77.5,0.08379888268156425,0.07450980392156863,3,5.62890625,9.62890625
1,16,1.4398966328953218,82.5,0.1452513966480447,0.13725490196078433,1,5.62890625,9.62890625
1,17,1.5271630954950384,87.5,0.1005586592178771,0.09313725490196079,4,5.62890625,9.62890625
1,18,1.6144295580947547,92.5,0.10195530726256982,0.09901960784313726,4,5.62890625,9.62890625
1,19,1.7016960206944711,97.49999999999999,0.12290502793296089,0.1568627450980392,1,5.62890625,9.62890625
1,20,1.7889624832941877,102.5,0.1042830540037244,0.09019607843137256,3,5.62890625,9.62890625
1,21,1.8762289458939043,107.5,0.0856610800744879,0.09542483660130718,3,5.62890625,9.62890625
1,22,1.9634954084936207,112.5,0.10242085661080073,0.09934640522875816,3,5.62890625,9.62890625
1,23,2.050761871093337,117.5,0.13221601489757914,0.12679738562091503,3,5.62890625,9.62890625
1,24,2.1380283336930535,122.49999999999999,0.1340782122905028,0.11633986928104574,3,5.62890625,9.62890625
1,25,2.2252947962927703,127.50000000000001,0.1042830540037244,0.1215686274509804,3,5.62890625,9.62890625
1,26,2.3125612588924866,132.5,0.13966480446927373,0.1607843137254902,1,5.62890625,9.62890625
1,27,2.399827721492203,137.5,0.1606145251396648,0.1647058823529412,4,5.62890625,9.62890625
1,28,2.4870941840919194,142.5,0.16014897579143392,0.17516339869281042,3,5.62890625,9.62890625
1,29,2.574360646691636,147.49999999999997,0.2197392923649907,0.20261437908496735,3,5.62890625,9.62890625
1,30,2.6616271092913526,152.5,0.33147113594040967,0.29150326797385623,3,5.62890625,9.62890625
1,31,2.748893571891069,157.5,0.3128491620111732,0.25882352941176473,3,5.62890625,9.62890625
1,32,2.8361600344907854,162.5,0.3966480446927374,0.2901960784313725,3,5.62890625,9.62890625
1,33,2.9234264970905017,167.5,0.5083798882681565,0.3176470588235294,3,5.62890625,9.62890625
1,34,3.0106929596902186,172.5,0.6145251396648045,0.5098039215686274,1,5.62890625,9.62890625
1,35,3.097959422289935,177.5,0.5628491620111732,0.3862745098039216,4,5.62890625,9.62890625
1,36,3.1852258848896513,182.5,0.5600558659217877,0.4480392156862745,4,5.62890625,9.62890625
1,37,3.2724923474893677,187.5,0.441340782122905,0.7019607843137254,1,5.62890625,9.62890625
1,38,3.359758810089084,192.49999999999997,0.5847299813780261,0.5254901960784314,3,5.62890625,9.62890625
1,39,3.447025272688801,197.5,0.4636871508379889,0.5882352941176471,3,5.62890625,9.62890625
1,40,3.5342917352885173,202.5,0.5679702048417132,0.6130718954248366,3,5.62890625,9.62890625
1,41,3.6215581978882336,207.5,0.527001862197393,0.8091503267973855,3,5.62890625,9.62890625
1,42,3.70882466048795,212.5,0.5121042830540037,0.688888888888889,3,5.62890625,9.62890625
1,43,3.796091123087667,217.5,0.51024208566108,0.5973856209150327,3,5.62890625,9.62890625
1,44,3.883357585687383,222.5,0.4245810055865922,0.8470588235294118,1,5.62890625,9.62890625
1,45,3.9706240482870996,227.5,0.4720670391061452,0.6813725490196079,4,5.62890625,9.62890625
1,46,4.057890510886816,232.5,0.4711359404096834,0.48627450980392156,3,5.62890625,9.62890625
1,47,4.145156973486532,237.49999999999997,0.4338919925512104,0.5607843137254902,3,5.62890625,9.62890625
1,48,4.232423436086249,242.49999999999997,0.44692737430167595,0.5320261437908497,3,5.62890625,9.62890625
1,49,4.319689898685965,247.49999999999997,0.441340782122905,0.40915032679738567,3,5.62890625,9.62890625
1,50,4.4069563612856815,252.49999999999997,0.3500931098696462,0.3790849673202614,3,5.62890625,9.62890625
1,51,4.494222823885399,257.5,0.3798882681564246,0.40392156862745093,3,5.62890625,9.62890625
1,52,4.581489286485115,262.5,0.40782122905027934,0.37254901960784315,1,5.62890625,9.62890625
1,53,4.6687557490848315,267.5,0.35195530726256985,0.36176470588235293,4,5.62890625,9.62890625
1,54,4.756022211684548,272.5,0.3240223463687151,0.3343137254901961,4,5.62890625,9.62890625
1,55,4.843288674284264,277.5,0.22346368715083798,0.24313725490196078,1,5.62890625,9.62890625
1,56,4.930555136883981,282.5,0.3296089385474861,0.3398692810457516,3,5.62890625,9.62890625
1,57,5.017821599483697,287.5,0.2644320297951583,0.28496732026143795,3,5.62890625,9.62890625
1,58,5.105088062083413,292.5,0.21042830540037247,0.28758169934640526,3,5.62890625,9.62890625
1,59,5.192354524683131,297.5,0.30353817504655495,0.330718954248366,3,5.62890625,9.62890625
1,60,5.279620987282847,302.5,0.26629422718808193,0.3490196078431373,3,5.62890625,9.62890625
1,61,5.366887449882563,307.5,0.19180633147113593,0.2679738562091503,3,5.62890625,9.62890625
1,62,5.45415391248228,312.5,0.2737430167597765,0.396078431372549,1,5.62890625,9.62890625
1,63,5.541420375081996,317.5,0.2402234636871508,0.3274509803921569,4,5.62890625,9.62890625
1,64,5.6286868376817125,322.5,0.18063314711359402,0.24052287581699347,3,5.62890625,9.62890625
1,65,5.715953300281429,327.5,0.2569832402234637,0.2601307189542484,3,5.62890625,9.62890625
1,66,5.803219762881145,332.5,0.27932960893854747,0.23921568627450981,3,5.62890625,9.62890625
1,67,5.890486225480862,337.5,0.15456238361266295,0.1699346405228758,3,5.62890625,9.62890625
1,68,5.977752688080578,342.49999999999994,0.19553072625698328,0.1607843137254902,3,5.62890625,9.62890625
1,69,6.065019150680295,347.5,0.19925512104283052,0.14640522875816994,3,5.62890625,9.62890625
1,70,6.152285613280012,352.5,0.16201117318435754,0.16862745098039217,1,5.62890625,9.62890625
1,71,6.239552075879728,357.5,0.14664804469273743,0.12450980392156863,4,5.62890625,9.62890625
2,0,0.04363323129985824,2.5,0.16470588235294117,0.17960784313725492,5,7.5673828125,12.6123046875
2,1,0.1308996938995747,7.499999999999999,0.14215686274509806,0.1588235294117647,4,7.5673828125,12.6123046875
2,2,0.21816615649929116,12.499999999999998,0.15980392156862747,0.13254901960784313,5,7.5673828125,12.6123046875
2,3,0.30543261909900765,17.5,0.13112745098039216,0.10294117647058823,4,7.5673828125,12.6123046875
2,4,0.39269908169872414,22.5,0.09436274509803921,0.08333333333333334,4,7.5673828125,12.6123046875
2,5,0.4799655442984406,27.5,0.09681372549019607,0.07352941176470588,4,7.5673828125,12.6123046875
2,6,0.5672320068981571,32.5,0.07598039215686275,0.05816993464052287,6,7.5673828125,12.6123046875
2,7,0.6544984694978735,37.49999999999999,0.0588235294117647,0.05098039215686275,3,7.5673828125,12.6123046875
2,8,0.7417649320975901,42.5,0.06209150326797386,0.05751633986928104,3,7.5673828125,12.6123046875
2,9,0.8290313946973065,47.5,0.06022408963585435,0.05994397759103642,7,7.5673828125,12.6123046875
2,10,0.9162978572970231,52.50000000000001,0.05065359477124184,0.06797385620915032,3,7.5673828125,12.6123046875
2,11,1.0035643198967394,57.5,0.05228758169934641,0.07973856209150326,6,7.5673828125,12.6123046875
2,12,1.090830782496456,62.50000000000001,0.05392156862745098,0.10098039215686275,4,7.5673828125,12.6123046875
2,13,1.1780972450961724,67.5,0.05759803921568628,0.11764705882352941,4,7.5673828125,12.6123046875
2,14,1.2653637076958888,72.5,0.058823529411764705,0.12058823529411765,4,7.5673828125,12.6123046875
2,15,1.3526301702956054,77.5,0.06862745098039216,0.13568627450980392,5,7.5673828125,12.6123046875
2,16,1.4398966328953218,82.5,0.07230392156862744,0.1588235294117647,4,7.5673828125,12.6123046875
2,17,1.5271630954950384,87.5,0.07941176470588235,0.15372549019607842,5,7.5673828125,12.6123046875
2,18,1.6144295580947547,92.5,0.08725490196078432,0.15058823529411763,5,7.5673828125,12.6123046875
2,19,1.7016960206944711,97.49999999999999,0.09191176470588236,0.14901960784313725,4,7.5673828125,12.6123046875
2,20,1.7889624832941877,102.5,0.1019607843137255,0.12470588235294118,5,7.5673828125,12.6123046875
2,21,1.8762289458939043,107.5,0.10294117647058823,0.11568627450980393,4,7.5673828125,12.6123046875
2,22,1.9634954084936207,112.5,0.11519607843137256,0.12156862745098039,4,7.5673828125,12.6123046875
2,23,2.050761871093337,117.5,0.1323529411764706,0.11862745098039215,4,7.5673828125,12.6123046875
2,24,2.1380283336930535,122.49999999999999,0.13725490196078433,0.1215686274509804,6,7.5673828125,12.6123046875
2,25,2.2252947962927703,127.50000000000001,0.14705882352941177,0.1450980392156863,3,7.5673828125,12.6123046875
2,26,2.3125612588924866,132.5,0.17647058823529413,0.15555555555555556,3,7.5673828125,12.6123046875
2,27,2.399827721492203,137.5,0.1827731092436975,0.17983193277310924,7,7.5673828125,12.6123046875
2,28,2.4870941840919194,142.5,0.1895424836601307,0.25098039215686274,3,7.5673828125,12.6123046875
2,29,2.574360646691636,147.49999999999997,0.18872549019607843,0.28496732026143795,6,7.5673828125,12.6123046875
2,30,2.6616271092913526,152.5,0.21323529411764705,0.32941176470588235,4,7.5673828125,12.6123046875
2,31,2.748893571891069,157.5,0.20588235294117646,0.4137254901960784,4,7.5673828125,12.6123046875
2,32,2.8361600344907854,162.5,0.21936274509803924,0.3509803921568627,4,7.5673828125,12.6123046875
2,33,2.9234264970905017,167.5,0.24803921568627452,0.3388235294117647,5,7.5673828125,12.6123046875
2,34,3.0106929596902186,172.5,0.2708333333333333,0.40196078431372545,4,7.5673828125,12.6123046875
2,35,3.097959422289935,177.5,0.2892156862745098,0.38117647058823534,5,7.5673828125,12.6123046875
2,36,3.1852258848896513,182.5,0.3137254901960784,0.4407843137254902,5,7.5673828125,12.6123046875
2,37,3.2724923474893677,187.5,0.36397058823529416,0.5882352941176471,4,7.5673828125,12.6123046875
2,38,3.359758810089084,192.49999999999997,0.3607843137254902,0.5976470588235294,5,7.5673828125,12.6123046875
2,39,3.447025272688801,197.5,0.4632352941176471,0.6764705882352942,4,7.5673828125,12.6123046875
2,40,3.5342917352885173,202.5,0.5637254901960784,0.8098039215686275,4,7.5673828125,12.6123046875
2,41,3.6215581978882336,207.5,0.5870098039215685,0.8401960784313726,4,7.5673828125,12.6123046875
2,42,3.70882466048795,212.5,0.6797385620915032,0.8679738562091504,6,7.5673828125,12.6123046875
2,43,3.796091123087667,217.5,0.7549019607843137,0.9202614379084967,3,7.5673828125,12.6123046875
2,44,3.883357585687383,222.5,0.7875816993464051,0.9385620915032679,3,7.5673828125,12.6123046875
2,45,3.9706240482870996,227.5,0.7801120448179272,0.8829131652661063,7,7.5673828125,12.6123046875
2,46,4.057890510886816,232.5,0.7303921568627452,0.7895424836601307,3,7.5673828125,12.6123046875
2,47,4.145156973486532,237.49999999999997,0.6544117647058824,0.7398692810457517,6,7.5673828125,12.6123046875
2,48,4.232423436086249,242.49999999999997,0.6556372549019608,0.7107843137254901,4,7.5673828125,12.6123046875
2,49,4.319689898685965,247.49999999999997,0.49387254901960786,0.5901960784313725,4,7.5673828125,12.6123046875
2,50,4.4069563612856815,252.49999999999997,0.47181372549019607,0.5892156862745098,4,7.5673828125,12.6123046875
2,51,4.494222823885399,257.5,0.4568627450980392,0.5780392156862745,5,7.5673828125,12.6123046875
2,52,4.581489286485115,262.5,0.2892156862745098,0.4019607843137255,4,7.5673828125,12.6123046875
2,53,4.6687557490848315,267.5,0.3,0.3921568627450981,5,7.5673828125,12.6123046875
2,54,4.756022211684548,272.5,0.2519607843137255,0.3262745098039216,5,7.5673828125,12.6123046875
2,55,4.843288674284264,277.5,0.17279411764705882,0.21274509803921568,4,7.5673828125,12.6123046875
2,56,4.930555136883981,282.5,0.242156862745098,0.2941176470588235,5,7.5673828125,12.6123046875
2,57,5.017821599483697,287.5,0.2071078431372549,0.25,4,7.5673828125,12.6123046875
2,58,5.105088062083413,292.5,0.16176470588235295,0.16862745098039217,4,7.5673828125,12.6123046875
2,59,5.192354524683131,297.5,0.1875,0.22058823529411764,4,7.5673828125,12.6123046875
2,60,5.279620987282847,302.5,0.16748366013071894,0.19411764705882353,6,7.5673828125,12.6123046875
2,61,5.366887449882563,307.5,0.14215686274509806,0.17124183006535945,3,7.5673828125,12.6123046875
2,62,5.45415391248228,312.5,0.18627450980392157,0.23137254901960783,3,7.5673828125,12.6123046875
2,63,5.541420375081996,317.5,0.1904761904761905,0.21792717086834737,7,7.5673828125,12.6123046875
2,64,5.6286868376817125,322.5,0.15359477124183005,0.17908496732026147,3,7.5673828125,12.6123046875
2,65,5.715953300281429,327.5,0.17483660130718956,0.17712418300653596,6,7.5673828125,12.6123046875
2,66,5.803219762881145,332.5,0.17401960784313725,0.17941176470588238,4,7.5673828125,12.6123046875
2,67,5.890486225480862,337.5,0.1299019607843137,0.15588235294117647,4,7.5673828125,12.6123046875
2,68,5.977752688080578,342.49999999999994,0.1556372549019608,0.15392156862745096,4,7.5673828125,12.6123046875
2,69,6.065019150680295,347.5,0.16470588235294117,0.16549019607843138,5,7.5673828125,12.6123046875
2,70,6.152285613280012,352.5,0.15196078431372548,0.16764705882352943,4,7.5673828125,12.6123046875
2,71,6.239552075879728,357.5,0.15,0.18274509803921568,5,7.5673828125,12.6123046875
3,0,0.04363323129985824,2.5,0.14021739130434782,0.1788235294117647,5,7.1982421875,11.9970703125
3,1,0.1308996938995747,7.499999999999999,0.16666666666666666,0.2169934640522876,3,7.1982421875,11.9970703125
3,2,0.21816615649929116,12.499999999999998,0.1597826086956522,0.18666666666666668,5,7.1982421875,11.9970703125
3,3,0.30543261909900765,17.5,0.15217391304347824,0.17254901960784316,3,7.1982421875,11.9970703125
3,4,0.39269908169872414,22.5,0.2028985507246377,0.17516339869281047,3,7.1982421875,11.9970703125
3,5,0.4799655442984406,27.5,0.1641304347826087,0.1427450980392157,5,7.1982421875,11.9970703125
3,6,0.5672320068981571,32.5,0.15760869565217392,0.12627450980392158,5,7.1982421875,11.9970703125
3,7,0.6544984694978735,37.49999999999999,0.19021739130434784,0.1196078431372549,2,7.1982421875,11.9970703125
3,8,0.7417649320975901,42.5,0.14673913043478262,0.10588235294117647,3,7.1982421875,11.9970703125
3,9,0.8290313946973065,47.5,0.14764492753623187,0.1065359477124183,6,7.1982421875,11.9970703125
3,10,0.9162978572970231,52.50000000000001,0.15217391304347827,0.09803921568627452,2,7.1982421875,11.9970703125
3,11,1.0035643198967394,57.5,0.10869565217391305,0.10666666666666666,5,7.1982421875,11.9970703125
3,12,1.090830782496456,62.50000000000001,0.10434782608695652,0.12941176470588237,5,7.1982421875,11.9970703125
3,13,1.1780972450961724,67.5,0.1105072463768116,0.14248366013071898,3,7.1982421875,11.9970703125
3,14,1.2653637076958888,72.5,0.1032608695652174,0.17385620915032682,3,7.1982421875,11.9970703125
3,15,1.3526301702956054,77.5,0.09891304347826088,0.1850980392156863,5,7.1982421875,11.9970703125
3,16,1.4398966328953218,82.5,0.09601449275362318,0.21045751633986928,3,7.1982421875,11.9970703125
3,17,1.5271630954950384,87.5,0.10543478260869565,0.21725490196078429,5,7.1982421875,11.9970703125
3,18,1.6144295580947547,92.5,0.11195652173913043,0.21803921568627455,5,7.1982421875,11.9970703125
3,19,1.7016960206944711,97.49999999999999,0.11050724637681159,0.23529411764705885,3,7.1982421875,11.9970703125
3,20,1.7889624832941877,102.5,0.11630434782608697,0.2007843137254902,5,7.1982421875,11.9970703125
3,21,1.8762289458939043,107.5,0.1322463768115942,0.17908496732026147,3,7.1982421875,11.9970703125
3,22,1.9634954084936207,112.5,0.14130434782608695,0.18823529411764706,3,7.1982421875,11.9970703125
3,23,2.050761871093337,117.5,0.14673913043478262,0.15529411764705883,5,7.1982421875,11.9970703125
3,24,2.1380283336930535,122.49999999999999,0.16956521739130434,0.1552941176470588,5,7.1982421875,11.9970703125
3,25,2.2252947962927703,127.50000000000001,0.18478260869565216,0.16862745098039217,2,7.1982421875,11.9970703125
3,26,2.3125612588924866,132.5,0.20108695652173914,0.16470588235294117,3,7.1982421875,11.9970703125
3,27,2.399827721492203,137.5,0.21376811594202896,0.18039215686274512,6,7.1982421875,11.9970703125
3,28,2.4870941840919194,142.5,0.22282608695652176,0.2392156862745098,2,7.1982421875,11.9970703125
3,29,2.574360646691636,147.49999999999997,0.21413043478260868,0.26431372549019605,5,7.1982421875,11.9970703125
3,30,2.6616271092913526,152.5,0.24130434782608695,0.2901960784313726,5,7.1982421875,11.9970703125
3,31,2.748893571891069,157.5,0.2355072463768116,0.39215686274509803,3,7.1982421875,11.9970703125
3,32,2.8361600344907854,162.5,0.29347826086956524,0.31241830065359477,3,7.1982421875,11.9970703125
3,33,2.9234264970905017,167.5,0.26304347826086955,0.3388235294117647,5,7.1982421875,11.9970703125
3,34,3.0106929596902186,172.5,0.21376811594202896,0.3764705882352941,3,7.1982421875,11.9970703125
3,35,3.097959422289935,177.5,0.2608695652173913,0.2996078431372549,5,7.1982421875,11.9970703125
3,36,3.1852258848896513,182.5,0.2576086956521739,0.3317647058823529,5,7.1982421875,11.9970703125
3,37,3.2724923474893677,187.5,0.25,0.461437908496732,3,7.1982421875,11.9970703125
3,38,3.359758810089084,192.49999999999997,0.3065217391304348,0.4768627450980391,5,7.1982421875,11.9970703125
3,39,3.447025272688801,197.5,0.3423913043478261,0.5398692810457516,3,7.1982421875,11.9970703125
3,40,3.5342917352885173,202.5,0.4202898550724638,0.6915032679738561,3,7.1982421875,11.9970703125
3,41,3.6215581978882336,207.5,0.45,0.6878431372549019,5,7.1982421875,11.9970703125
3,42,3.70882466048795,212.5,0.5478260869565217,0.820392156862745,5,7.1982421875,11.9970703125
3,43,3.796091123087667,217.5,0.625,0.9392156862745098,2,7.1982421875,11.9970703125
3,44,3.883357585687383,222.5,0.6268115942028986,0.9294117647058823,3,7.1982421875,11.9970703125
3,45,3.9706240482870996,227.5,0.6567028985507245,0.9503267973856208,6,7.1982421875,11.9970703125
3,46,4.057890510886816,232.5,0.8097826086956521,0.9764705882352941,2,7.1982421875,11.9970703125
3,47,4.145156973486532,237.49999999999997,0.7804347826086957,0.9341176470588236,5,7.1982421875,11.9970703125
3,48,4.232423436086249,242.49999999999997,0.7619565217391304,0.8933333333333333,5,7.1982421875,11.9970703125
3,49,4.319689898685965,247.49999999999997,0.822463768115942,0.8980392156862745,3,7.1982421875,11.9970703125
3,50,4.4069563612856815,252.49999999999997,0.7898550724637682,0.9019607843137254,3,7.1982421875,11.9970703125
3,51,4.494222823885399,257.5,0.7391304347826086,0.8321568627450979,5,7.1982421875,11.9970703125
3,52,4.581489286485115,262.5,0.657608695652174,0.7542483660130719,3,7.1982421875,11.9970703125
3,53,4.6687557490848315,267.5,0.7282608695652174,0.763921568627451,5,7.1982421875,11.9970703125
3,54,4.756022211684548,272.5,0.6684782608695652,0.7011764705882353,5,7.1982421875,11.9970703125
3,55,4.843288674284264,277.5,0.4583333333333333,0.5477124183006535,3,7.1982421875,11.9970703125
3,56,4.930555136883981,282.5,0.5086956521739131,0.5858823529411765,5,7.1982421875,11.9970703125
3,57,5.017821599483697,287.5,0.516304347826087,0.6196078431372549,3,7.1982421875,11.9970703125
