label,i,j,relative_distance,stage,prior_weight
pairwise_delta_difference,36,94,0.36083803048019086,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,36,95,0.8080794700198802,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,36,96,0.6661631111128942,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,36,97,0.5469052047775251,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,36,98,0.4514749631160393,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,36,99,0.8241020234517208,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,36,100,0.6776948093894517,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,36,101,0.560500084987079,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,36,102,0.8206873000916238,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,36,103,0.6780918494289571,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,36,104,0.8230309725717746,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,38,0.04646221169514091,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,39,0.8328443263809346,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,40,0.6844750481534605,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,41,0.568548000373777,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,42,0.4637865539876441,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,43,0.371977700577907,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,44,0.2906073734605779,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,45,0.21748489252490402,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,46,0.14974143486855346,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,47,0.09429636173717011,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,48,0.046942841752581836,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,49,0.037086008119684266,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,50,0.8218579434146559,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,51,0.6850993152099216,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,52,0.5633398845421533,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,53,0.45806521456299837,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,54,0.36605082783985343,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,55,0.28451489442495576,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,56,0.21033688921116472,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,57,0.1510109396365237,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,58,0.10058541748428255,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,59,0.07023431694961464,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,60,0.8345556679969495,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,61,0.6897518166394943,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,62,0.5665084707747967,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,63,0.4604156251718427,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,64,0.3677001917573336,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,65,0.28457710042120804,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,66,0.21888558106120043,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,67,0.162485975538265,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,68,0.12162896832748829,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,69,0.8276796215198454,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,70,0.6834422955156506,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,71,0.5610783729472797,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,72,0.45547367755473983,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,73,0.3618851583243081,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,74,0.28846937920012655,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,75,0.2250136944121211,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,76,0.175991913321632,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,77,0.8273692202856046,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,78,0.6832739567002247,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,79,0.5606037248199264,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,80,0.45316106629344566,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,81,0.369473260102708,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,82,0.2968645879612034,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,83,0.23884963388956224,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,84,0.8274476751508367,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,85,0.682825236745223,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,86,0.5577468694384426,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,87,0.4611040004253471,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,88,0.3772329085052485,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,89,0.3090386532212673,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,90,0.8266731980140398,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,91,0.6788645800448974,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,92,0.5657582489924681,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,93,0.467883492323769,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,94,0.3876417318540872,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,95,0.8221459383542514,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,96,0.6877638094931865,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,97,0.5722262894344242,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,98,0.47733683069566507,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,99,0.8366296732022168,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,100,0.6976215446101581,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,101,0.5838445674140842,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,102,0.8329486488256312,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,103,0.6972350506394756,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,37,104,0.8349793364939948,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,39,0.8458839357003708,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,40,0.707290197782661,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,41,0.597824227307206,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,42,0.4980071337661921,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,43,0.40981665954318525,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,44,0.3310743232833588,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,45,0.2597911374781071,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,46,0.19310957114072863,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,47,0.13750607243136637,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,48,0.08562943669853905,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,49,0.04305211499688189,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,50,0.8355899470926406,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,51,0.7077236644615273,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,52,0.5926377732107103,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,53,0.4921474593817507,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,54,0.40349503646681756,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,55,0.3241656326647761,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,56,0.25100673516932176,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,57,0.19105378201126166,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,58,0.13644493391356022,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,59,0.09184277101531163,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,60,0.8472822110949565,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,61,0.7118486838154274,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,62,0.5952151363920726,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,63,0.49369480988719816,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,64,0.4039589722225696,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,65,0.32230471183371767,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,66,0.25628074078145463,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,67,0.19679128094736578,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,68,0.1475942432312228,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,69,0.8407254293851019,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,70,0.7055579599074727,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,71,0.5894269932195589,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,72,0.48793905539614535,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,73,0.3966310267989779,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,74,0.32351561186426125,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,75,0.25799892584982725,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,76,0.20331600493487603,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,77,0.8402368112189218,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,78,0.70492810069782,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,79,0.5881473663583577,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,80,0.48429033589539344,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,81,0.4018803226367162,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,82,0.32835729983882783,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,83,0.2665992856310849,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,84,0.8400410691917483,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,85,0.7039129794924327,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,86,0.5843111111729022,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,87,0.490281756352185,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,88,0.4067906203058658,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,89,0.33644971953267067,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,90,0.8390282714633194,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,91,0.699428753217183,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,92,0.5907743657481371,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,93,0.4948606811511593,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,94,0.4140487864249722,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,95,0.8343948184491193,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,96,0.7070575517142239,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,97,0.5955335001202962,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,98,0.5018406988804114,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,99,0.8475996474676554,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,100,0.7155257873430798,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,101,0.6052151525079406,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,102,0.8437032881761762,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,103,0.7142158501598381,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,38,104,0.8451949506117588,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,40,0.3470118985728796,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,41,0.5045862854075879,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,42,0.6039196279924723,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,43,0.6702262844000596,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,44,0.7174715184399324,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,45,0.7532576298097415,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,46,0.7819218259137732,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,47,0.803011641425234,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,48,0.8210556663858795,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,49,0.8361504455378281,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,50,0.10988652821763362,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,51,0.35639612133054316,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,52,0.5151279496291948,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,53,0.6118035760865006,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,54,0.6763575130230766,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,55,0.7230563842309111,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,56,0.7591498422025126,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,57,0.7849847355884747,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,58,0.806631363753718,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,59,0.8244146368961918,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,60,0.15309842057599934,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,61,0.3621884715039873,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,62,0.5191521442104149,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,63,0.6151288748721113,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,64,0.6801301423285991,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,65,0.727937090348683,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,66,0.7609138863107598,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,67,0.7877883720130431,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,68,0.8093560194201626,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,69,0.19435871824391163,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,70,0.3866946209935272,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,71,0.5334982028596202,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,72,0.6262244070531592,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,73,0.690516009674879,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,74,0.7329772450366061,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,75,0.7664992768190984,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,76,0.792707757000694,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,77,0.22571534127774204,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,78,0.40167317233749034,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,79,0.544631867457966,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,80,0.6371027375623132,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,81,0.6946948498023613,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,82,0.7382692006757945,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,83,0.7711963860488872,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,84,0.255501427099954,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,85,0.4201216165831982,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,86,0.5601946595608649,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,87,0.642341144607624,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,88,0.701255860013349,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,89,0.7438985506935747,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,90,0.28347030345763574,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,91,0.4431596121401401,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,92,0.5664448540897017,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,93,0.6503353424274502,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,94,0.7078602826560471,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,95,0.31121882800372297,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,96,0.4517286915422481,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,97,0.576682474101947,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,98,0.6582849128911784,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,99,0.33359426144240256,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,100,0.46142313317511796,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,101,0.583518994027755,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,102,0.35635923133658093,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,103,0.48185272443990645,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,39,104,0.37662152186597464,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,41,0.1918099331498755,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,42,0.3262615148337614,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,43,0.42254948568043604,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,44,0.49471274100249857,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,45,0.5514603245456549,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,46,0.5982855239935454,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,47,0.6335560775132217,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,48,0.6642958924663629,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,49,0.6904200886575146,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,50,0.32241297248538486,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,51,0.0741468231441682,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,52,0.2126097793201378,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,53,0.34041583207204135,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,54,0.4335407374212232,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,55,0.5046768855503165,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,56,0.5618903711937219,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,57,0.6040890255301306,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,58,0.6402693954205048,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,59,0.6705653693623317,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,60,0.3725143355454871,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,61,0.13281921625474907,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,62,0.2332351162046421,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,63,0.3520982896296576,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,64,0.4433456116179779,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,65,0.5150921470119503,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,66,0.5668227093272127,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,67,0.6103441270256155,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,68,0.6461621246176888,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,69,0.3732822593451558,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,70,0.17630955379377705,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,71,0.2642913318270207,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,72,0.3742604527120693,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,73,0.4628349418129087,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,74,0.5258190420844799,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,75,0.5779300703261016,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,76,0.6201025037476131,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,77,0.3881403090252347,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,78,0.21079386084402507,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,79,0.29003332981654834,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,80,0.39559686090084406,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,81,0.47328601372443946,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,82,0.5369632829301145,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,83,0.5876383696981,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,84,0.4041359038307808,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,85,0.2438741110792111,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,86,0.31904946361608,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,87,0.40953719962236473,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,88,0.48715976126715244,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,89,0.548593154953474,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,90,0.4165076578509307,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,91,0.2730419278031345,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,92,0.3375925112493736,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,93,0.4264832474085893,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,94,0.5007724602546596,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,95,0.42141635006563305,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,96,0.2998208249736563,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,97,0.35958863041633027,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,98,0.4431432478291952,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,99,0.4615753202158173,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,100,0.3260586692414049,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,101,0.37789039866143115,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,102,0.46473690340863183,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,103,0.3483081087041405,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,40,104,0.4773001230008647,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,42,0.14433303977803819,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,43,0.25236967221575884,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,44,0.33615508039302805,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,45,0.40382018562456135,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,46,0.46086554947503555,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,47,0.5045772016008617,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,48,0.5432124648201189,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,49,0.5764459779089395,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,50,0.479703628867739,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,51,0.1995213419034274,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,52,0.06498300225269713,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,53,0.16641714727109852,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,54,0.2678951763484128,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,55,0.3497509159525939,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,56,0.4177195335521302,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,57,0.4690092809419242,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,58,0.5137750356944362,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,59,0.5518174666456019,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,60,0.5160620457783901,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,61,0.22963037689783714,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,62,0.11999138612306,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,63,0.1921329978936883,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,64,0.28518993298556444,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,65,0.36563598569446004,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,66,0.4261963890074285,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,67,0.47857960332310473,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,68,0.5225952932902977,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,69,0.5109136883190012,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,70,0.24737564152756356,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,71,0.16564255794172875,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,72,0.2278621133838543,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,73,0.3137653190165035,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,74,0.3825640815761064,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,75,0.44259352350933284,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,76,0.4928152703129566,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,77,0.5201276060679975,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,78,0.27204229075281544,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,79,0.20367530378861648,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,80,0.26046228755928374,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,81,0.33238815513115105,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,82,0.4000244704256691,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,83,0.45740400268946024,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,84,0.5303260080070973,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,85,0.2955086734688197,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,86,0.23854204308811955,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,87,0.2852832252041692,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,88,0.3540698722925285,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,89,0.41774163737679737,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,90,0.5372388420948325,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,91,0.3127721984791986,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,92,0.26740351103066423,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,93,0.31084866308457654,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,94,0.3746197998589033,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,95,0.5364875426048314,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,96,0.3407844418285019,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,97,0.29584078209474274,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,98,0.33520623969076035,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,99,0.5718949826189482,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,100,0.3678220521999106,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,41,101,0.3218362718889004,01_spatial_tv_prior_init,0.05
