frame_index,frc_bin,frc_source,normalized_spatial_frequency,uv_radius_midpoint,frc,sample_count
3,5,image,0.34375,,0.8883946848158579,40
3,6,image,0.40625,,0.797971250298887,36
3,7,image,0.46875,,0.6655704625789893,48
3,8,image,0.53125,,0.5235239296469493,56
3,9,image,0.59375,,0.40866116478952047,56
3,10,image,0.65625,,0.31490801179585726,68
3,11,image,0.71875,,0.33614067578127316,64
3,12,image,0.78125,,0.1290752420924776,80
3,13,image,0.84375,,0.0932135877627796,92
3,14,image,0.90625,,0.1513123557198243,88
3,15,image,0.96875,,0.1707316583832374,98
4,0,image,0.03125,,1.0,1
4,1,image,0.09375,,0.9999448158852671,8
4,2,image,0.15625,,0.9916568610882933,16
4,3,image,0.21875,,0.9839942104560496,20
4,4,image,0.28125,,0.9510648179402595,24
4,5,image,0.34375,,0.7055511731533254,40
4,6,image,0.40625,,0.48190311963093896,36
4,7,image,0.46875,,0.5524943814093056,48
4,8,image,0.53125,,0.27811894577365043,56
4,9,image,0.59375,,-0.010348213313461014,56
4,10,image,0.65625,,-0.06957845604673422,68
4,11,image,0.71875,,0.11653643456287388,64
4,12,image,0.78125,,-0.2677626851146676,80
4,13,image,0.84375,,-0.1653961812950856,92
4,14,image,0.90625,,0.32785506303801715,88
4,15,image,0.96875,,0.29067315738920546,98
5,0,image,0.03125,,1.0,1
5,1,image,0.09375,,0.9973519444310932,8
5,2,image,0.15625,,0.9634145385851847,16
5,3,image,0.21875,,0.9753742104589869,20
5,4,image,0.28125,,0.8997451008201857,24
5,5,image,0.34375,,0.4466803344396919,40
5,6,image,0.40625,,0.08070601230078452,36
5,7,image,0.46875,,0.4809789488984401,48
5,8,image,0.53125,,0.08636417709267767,56
5,9,image,0.59375,,-0.3034283512239549,56
5,10,image,0.65625,,-0.29972929365278433,68
5,11,image,0.71875,,-0.22585281677399086,64
5,12,image,0.78125,,-0.34521233142392393,80
5,13,image,0.84375,,-0.13332572172480467,92
5,14,image,0.90625,,0.18729554057929185,88
5,15,image,0.96875,,0.19409147516981182,98
6,0,image,0.03125,,1.0,1
6,1,image,0.09375,,0.9990358123124179,8
6,2,image,0.15625,,0.9878798953077415,16
6,3,image,0.21875,,0.958426235478005,20
6,4,image,0.28125,,0.7336965773397148,24
6,5,image,0.34375,,0.2352017598779051,40
6,6,image,0.40625,,-0.3003418006973881,36
6,7,image,0.46875,,-0.07095473746243591,48
6,8,image,0.53125,,-0.2630307942351949,56
6,9,image,0.59375,,-0.26154316475352296,56
6,10,image,0.65625,,-0.3259963675101877,68
6,11,image,0.71875,,-0.14606934985698344,64
6,12,image,0.78125,,0.11086263965583416,80
6,13,image,0.84375,,0.10059272527470747,92
6,14,image,0.90625,,0.06374625735271759,88
6,15,image,0.96875,,0.20566733548922145,98
7,0,image,0.03125,,1.0,1
7,1,image,0.09375,,0.9998394300937655,8
7,2,image,0.15625,,0.9934682405439459,16
7,3,image,0.21875,,0.9541846679365326,20
7,4,image,0.28125,,0.768056626297272,24
7,5,image,0.34375,,0.31863253426409777,40
7,6,image,0.40625,,-0.2729067577505915,36
7,7,image,0.46875,,-0.14450956155631514,48
7,8,image,0.53125,,-0.28343043656469774,56
7,9,image,0.59375,,-0.4927675994736079,56
7,10,image,0.65625,,-0.40611519764945825,68
7,11,image,0.71875,,0.20739753708473838,64
7,12,image,0.78125,,0.2853665016492144,80
7,13,image,0.84375,,-0.022711054545045177,92
7,14,image,0.90625,,-0.019846725338810677,88
7,15,image,0.96875,,0.16365605915350476,98
8,0,image,0.03125,,1.0,1
8,1,image,0.09375,,0.9992839256778319,8
8,2,image,0.15625,,0.9957959130440068,16
8,3,image,0.21875,,0.9854226458321198,20
8,4,image,0.28125,,0.8518943046171888,24
8,5,image,0.34375,,0.44414933042393245,40
8,6,image,0.40625,,0.07580058635808505,36
8,7,image,0.46875,,0.07704340650247983,48
8,8,image,0.53125,,-0.24890778308650158,56
8,9,image,0.59375,,-0.5270388480173753,56
8,10,image,0.65625,,-0.4197902319359735,68
8,11,image,0.71875,,-0.012999100847199704,64
8,12,image,0.78125,,-0.14823540486956358,80
8,13,image,0.84375,,-0.21754964445304084,92
8,14,image,0.90625,,-0.08050413333077931,88
8,15,image,0.96875,,0.13506251312841625,98
9,0,image,0.03125,,1.0,1
9,1,image,0.09375,,0.9996771377272925,8
9,2,image,0.15625,,0.9899416597777305,16
9,3,image,0.21875,,0.957635835418819,20
9,4,image,0.28125,,0.73593016238754,24
9,5,image,0.34375,,0.30071843943727505,40
9,6,image,0.40625,,0.1582263154618254,36
9,7,image,0.46875,,-0.03695576817805457,48
9,8,image,0.53125,,-0.25147350101216726,56
9,9,image,0.59375,,-0.510290994530299,56
9,10,image,0.65625,,-0.18222071239838544,68
9,11,image,0.71875,,0.14463365621635693,64
9,12,image,0.78125,,0.054690311297053235,80
9,13,image,0.84375,,-0.06142382018237278,92
9,14,image,0.90625,,0.13925585422163508,88
9,15,image,0.96875,,0.4961436736253256,98
10,0,image,0.03125,,1.0,1
10,1,image,0.09375,,0.9992104353894787,8
10,2,image,0.15625,,0.9917735579892122,16
10,3,image,0.21875,,0.9746462562141613,20
10,4,image,0.28125,,0.8158009308667232,24
10,5,image,0.34375,,0.36167368426961133,40
10,6,image,0.40625,,0.3524452431030795,36
10,7,image,0.46875,,0.28615947244766615,48
10,8,image,0.53125,,0.19878215031201482,56
10,9,image,0.59375,,-0.32493827917144597,56
10,10,image,0.65625,,0.08783544529298937,68
10,11,image,0.71875,,0.32769176115495924,64
10,12,image,0.78125,,-0.03693675532601092,80
10,13,image,0.84375,,-0.04905309544558831,92
10,14,image,0.90625,,0.41718301679051706,88
10,15,image,0.96875,,0.3378529634664292,98
11,0,image,0.03125,,0.9999999999999999,1
11,1,image,0.09375,,0.9989805625351643,8
11,2,image,0.15625,,0.9917553726438798,16
11,3,image,0.21875,,0.983386498581745,20
11,4,image,0.28125,,0.8653668899481494,24
11,5,image,0.34375,,0.5003146543314131,40
11,6,image,0.40625,,0.3279591819307459,36
11,7,image,0.46875,,0.3359340121758685,48
11,8,image,0.53125,,0.2891428369682843,56
11,9,image,0.59375,,-0.0941290838554321,56
11,10,image,0.65625,,0.08090331421315329,68
11,11,image,0.71875,,0.1998212536375411,64
11,12,image,0.78125,,0.020265031123812685,80
11,13,image,0.84375,,0.15080554622155998,92
11,14,image,0.90625,,0.28744994030371157,88
11,15,image,0.96875,,0.35779602179457315,98
12,0,image,0.03125,,1.0,1
12,1,image,0.09375,,0.999487353455732,8
12,2,image,0.15625,,0.995245038064695,16
12,3,image,0.21875,,0.9763930872559295,20
12,4,image,0.28125,,0.8557193456146089,24
12,5,image,0.34375,,0.5135071168337961,40
12,6,image,0.40625,,0.32384324797463243,36
12,7,image,0.46875,,0.20482080679988085,48
12,8,image,0.53125,,0.059251934544198644,56
12,9,image,0.59375,,-0.4391297488397349,56
12,10,image,0.65625,,-0.11618824818593512,68
12,11,image,0.71875,,0.10568226329149429,64
12,12,image,0.78125,,-0.11156778370653353,80
12,13,image,0.84375,,-0.02642810953165586,92
12,14,image,0.90625,,0.30870655361124516,88
12,15,image,0.96875,,0.2850893378428079,98
13,0,image,0.03125,,1.0,1
13,1,image,0.09375,,0.9997071294698253,8
13,2,image,0.15625,,0.9973810525273155,16
13,3,image,0.21875,,0.9838580435210158,20
13,4,image,0.28125,,0.9198525173574904,24
13,5,image,0.34375,,0.6316176690926508,40
13,6,image,0.40625,,0.5438971210302188,36
13,7,image,0.46875,,0.425586369663079,48
13,8,image,0.53125,,0.3611917556462233,56
13,9,image,0.59375,,0.03652553510788099,56
13,10,image,0.65625,,0.3458689835021534,68
13,11,image,0.71875,,0.4464750771176903,64
13,12,image,0.78125,,0.22509688074088982,80
13,13,image,0.84375,,0.2956013875905655,92
13,14,image,0.90625,,0.4849835922041198,88
13,15,image,0.96875,,0.2388892046390806,98
14,0,image,0.03125,,1.0,1
14,1,image,0.09375,,0.9997670905784392,8
14,2,image,0.15625,,0.9963997473775804,16
14,3,image,0.21875,,0.9753418586668414,20
14,4,image,0.28125,,0.9165173127315316,24
14,5,image,0.34375,,0.7598099380627099,40
14,6,image,0.40625,,0.6584532426317079,36
14,7,image,0.46875,,0.6049590288128154,48
14,8,image,0.53125,,0.5230128929015447,56
14,9,image,0.59375,,0.2851478833265636,56
14,10,image,0.65625,,0.4262559909065017,68
14,11,image,0.71875,,0.44628557152704884,64
14,12,image,0.78125,,0.3903681174278901,80
14,13,image,0.84375,,0.45562811136218523,92
14,14,image,0.90625,,0.5842079552028998,88
14,15,image,0.96875,,0.5620743922686419,98
