iter,objective,data,prior,tv,step,relative_u_change,relative_objective_change,frame
30,11.909571839047794,3.747638638910398,8.161933200137396,0.0,1.5018041914858405e-08,1.2503387877334463e-10,1.7709020138751114e-12,7
31,11.909571839025126,3.747638638276224,8.161933200748903,0.0,1.5768944010601325e-08,1.3437859735530454e-10,1.903350509483729e-12,7
32,11.90957183900079,3.747638637595366,8.161933201405423,0.0,1.6557391211131392e-08,1.44270926538856e-10,2.0434058443677394e-12,7
33,11.909571838974689,3.7476386368650845,8.161933202109603,0.0,1.7385260771687964e-08,1.5474356638342135e-10,2.1916646333723298e-12,7
34,11.909571838946711,3.7476386360824785,8.161933202864233,0.0,1.8254523810272363e-08,1.6583067081486795e-10,2.3491709524765104e-12,7
35,11.909571838916762,3.7476386352444813,8.16193320367228,0.0,1.9167250000785983e-08,1.775679772624463e-10,2.5147315719902862e-12,7
36,11.909571838884709,3.7476386343478465,8.161933204536863,0.0,2.0125612500825283e-08,1.8999293870873927e-10,2.6913295661391954e-12,7
37,11.909571838850443,3.747638633389144,8.161933205461299,0.0,2.1131893125866547e-08,2.031448375376395e-10,2.8771750903882066e-12,7
38,11.909571838813825,3.7476386323647497,8.161933206449076,0.0,2.2188487782159875e-08,2.170649374441743e-10,3.0746546041178403e-12,7
39,11.909571838774726,3.7476386312708296,8.161933207503896,0.0,2.3297912171267868e-08,2.3179659266450307e-10,3.283022338771993e-12,7
40,11.909571838732994,3.747638630103343,8.161933208629652,0.0,2.4462807779831262e-08,2.473853763142198e-10,3.504068138886177e-12,7
41,11.90957183868848,3.747638628858017,8.161933209830464,0.0,2.5685948168822827e-08,2.6387922967439106e-10,3.7376428507494315e-12,7
42,11.909571838641025,3.7476386275303417,8.161933211110684,0.0,2.697024557726397e-08,2.813285821150847e-10,3.984641396629725e-12,7
43,11.909571838590455,3.7476386261155574,8.161933212474898,0.0,2.831875785612717e-08,2.997865030373624e-10,4.246107852506345e-12,7
44,11.909571838536593,3.7476386246086433,8.16193321392795,0.0,2.973469574893353e-08,3.19308848416776e-10,4.522638833224817e-12,7
45,11.909571838479245,3.7476386230042946,8.161933215474951,0.0,3.122143053638021e-08,3.3995441447901603e-10,4.815278414764538e-12,7
46,11.909571838418216,3.747638621296921,8.161933217121296,0.0,3.278250206319922e-08,3.6178509894698356e-10,5.124324904548602e-12,7
47,11.909571838353298,3.747638619480621,8.161933218872676,0.0,3.442162716635918e-08,3.848660633458156e-10,5.45097153226781e-12,7
48,11.909571838284258,3.74763861754917,8.161933220735088,0.0,3.614270852467714e-08,4.092659139975101e-10,5.7970081424581496e-12,7
49,11.90957183821087,3.7476386154960046,8.161933222714865,0.0,3.7949843950911e-08,4.3505689170067744e-10,6.1621364276978425e-12,7
50,11.909571838132884,3.747638613314199,8.161933224818684,0.0,3.9847336148456554e-08,4.623150502219526e-10,6.548146232523061e-12,7
51,11.909571838050038,3.7476386109964523,8.161933227053586,0.0,4.183970295587938e-08,4.911204796900669e-10,6.9562307866249885e-12,7
52,11.909571837962059,3.747638608535063,8.161933229426996,0.0,4.393168810367335e-08,5.215574980968344e-10,7.387285012272376e-12,7
53,11.909571837868654,3.7476386059219147,8.161933231946739,0.0,4.6128272508857024e-08,5.537148937086125e-10,7.842800446579219e-12,7
54,11.909571837769517,3.747638603148445,8.161933234621072,0.0,4.8434686134299875e-08,5.87686146688643e-10,8.324119472948394e-12,7
55,11.90957183766433,3.7476386002056308,8.1619332374587,0.0,5.0856420441014874e-08,6.235696867339419e-10,8.832137013649092e-12,7
56,11.909571837552747,3.7476385970839567,8.16193324046879,0.0,5.339924146306562e-08,6.614691500370766e-10,9.369239528063522e-12,7
57,11.909571837434417,3.747638593773396,8.16193324366102,0.0,5.6069203536218905e-08,7.014936455934342e-10,9.935725323616134e-12,7
1,18.792339104210093,1.0000056983971533e-05,18.792329104153108,0.0,10.0,0.9999999999999658,0.8162754114277802,8
2,18.095689077222765,13.408618265234619,4.6870708119881455,0.0,10.0,13724632894695.568,0.037070958709510445,8
3,14.633828809235025,0.46173558896057343,14.172093220274451,0.0,10.0,0.7589344743825673,0.19130856267557278,8
4,14.570692714810221,9.342785060678175,5.2279076541320455,0.0,10.0,1.8836312503567978,0.004314393399556253,8
5,13.769245781288918,0.7980720034608902,12.971173777828028,0.0,10.0,0.6427075584654584,0.055004037845546375,8
6,12.702985681210297,2.8135023402618167,9.88948334094848,0.0,5.0,0.5196048130698429,0.07743779993581698,8
7,12.19100801936101,3.1434929510755483,9.047515068285461,0.0,5.25,0.21335493561474983,0.040303726596066396,8
8,11.988723787812408,3.622235692766587,8.36648809504582,0.0,5.5125,0.16022368633869238,0.016592904477409177,8
9,11.924934758807739,3.761871572132168,8.16306318667557,0.0,5.788125000000001,0.10185239219638671,0.005320752244664324,8
10,11.91350864633921,3.7472657860796112,8.1662428602596,0.0,6.077531250000001,0.0603914352863517,0.0009581698096996802,8
11,11.91350864633788,3.7472657860430907,8.166242860294789,0.0,5.94314915360883e-09,7.841001313746327e-12,1.116792132533945e-13,8
12,11.913508646335437,3.747265785976169,8.166242860359269,0.0,6.240306611289272e-09,1.4367924087211169e-11,2.0501858240778985e-13,8
13,11.913508646332021,3.7472657858825253,8.166242860449495,0.0,6.552321941853736e-09,2.0104909324886818e-11,2.8672780652382594e-13,8
14,11.91350864632771,3.747265785764321,8.16624286056339,0.0,6.879938038946423e-09,2.5378402669470543e-11,3.618764360028732e-13,8
15,11.913508646322544,3.74726578562272,8.166242860699825,0.0,7.223934940893745e-09,3.04013909170551e-11,4.3359566373989947e-13,8
16,11.913508646316544,3.7472657854582128,8.16624286085833,0.0,7.585131687938432e-09,3.531904944850653e-11,5.036747428177495e-13,8
17,11.913508646309708,3.7472657852708124,8.166242861038896,0.0,7.964388272335354e-09,4.023461204954905e-11,5.737538218957005e-13,8
18,11.913508646302024,3.7472657850601694,8.166242861241853,0.0,8.362607685952122e-09,4.5224671189008936e-11,6.450257363623244e-13,8
19,11.913508646293469,3.74726578482566,8.16624286146781,0.0,8.780738070249728e-09,5.034851091457149e-11,7.180869039119182e-13,8
20,11.913508646284013,3.7472657845664394,8.166242861717574,0.0,9.219774973762215e-09,5.565401167303513e-11,7.936828466623516e-13,8
21,11.913508646273618,3.747265784281474,8.166242861992144,0.0,9.680763722450327e-09,6.118145809383916e-11,8.725590867314988e-13,8
22,11.91350864626224,3.747265783969565,8.166242862292675,0.0,1.0164801908572844e-08,6.696610518412793e-11,9.550138329665288e-13,8
23,11.91350864624983,3.7472657836293655,8.166242862620464,0.0,1.0673042004001487e-08,7.303989597598672e-11,1.0416435030617551e-12,8
24,11.913508646236334,3.7472657832593907,8.166242862976944,0.0,1.1206694104201562e-08,7.943268928214486e-11,1.1328954102879271e-12,8
25,11.913508646221693,3.7472657828580216,8.166242863363673,0.0,1.176702880941164e-08,8.617311122374007e-11,1.2289186590686593e-12,8
26,11.913508646205845,3.747265782423507,8.166242863782337,0.0,1.2355380249882223e-08,9.328920375806172e-11,1.3303096670982835e-12,8
27,11.913508646188715,3.7472657819539688,8.166242864234746,0.0,1.2973149262376334e-08,1.0080888994961747e-10,1.4378139564947113e-12,8
28,11.91350864617024,3.7472657814473944,8.166242864722845,0.0,1.3621806725495151e-08,1.0876034574465035e-10,1.5508351095637244e-12,8
29,11.913508646150328,3.747265780901639,8.16624286524869,0.0,1.430289706176991e-08,1.1717230072937525e-10,1.6713114838118205e-12,8
30,11.913508646128909,3.747265780314421,8.166242865814487,0.0,1.5018041914858405e-08,1.260742680773675e-10,1.7979011394269438e-12,8
31,11.913508646105887,3.747265779683316,8.166242866422571,0.0,1.5768944010601325e-08,1.3549673989543458e-10,1.9323933294920454e-12,8
32,11.913508646081173,3.7472657790057524,8.16624286707542,0.0,1.6557391211131392e-08,1.4547138119214414e-10,2.0744898451600914e-12,8
33,11.913508646054659,3.7472657782790035,8.166242867775656,0.0,1.7385260771687964e-08,1.560311624768303e-10,2.225532626243352e-12,8
34,11.913508646026251,3.7472657775001856,8.166242868526066,0.0,1.8254523810272363e-08,1.672105232969121e-10,2.384477941776959e-12,8
35,11.91350864599583,3.747265776666242,8.166242869329587,0.0,1.9167250000785983e-08,1.7904549613999352e-10,2.553562358114656e-12,8
36,11.913508645963281,3.7472657757739465,8.166242870189334,0.0,2.0125612500825283e-08,1.915738429218476e-10,2.732040353138755e-12,8
37,11.913508645928477,3.7472657748198834,8.166242871108594,0.0,2.1131893125866547e-08,2.0483517688319795e-10,2.9214029710851866e-12,8
38,11.91350864589129,3.7472657738004442,8.166242872090846,0.0,2.2188487782159875e-08,2.1887110313624646e-10,3.121352003107026e-12,8
39,11.91350864585158,3.747265772711819,8.166242873139762,0.0,2.3297912171267868e-08,2.3372533827265224e-10,3.3332293890166885e-12,8
40,11.913508645809198,3.747265771549981,8.166242874259217,0.0,2.4462807779831262e-08,2.494438350317081e-10,3.5574824420851826e-12,8
41,11.91350864576399,3.7472657703106806,8.16624287545331,0.0,2.5685948168822827e-08,2.6607492999835493e-10,3.7947075800071245e-12,8
42,11.913508645715794,3.74726576898943,8.166242876726365,0.0,2.697024557726397e-08,2.836694741589501e-10,4.045501220477171e-12,8
43,11.913508645664438,3.747265767581492,8.166242878082945,0.0,2.831875785612717e-08,3.022809806768617e-10,4.3107579900371755e-12,8
44,11.913508645609733,3.7472657660818673,8.166242879527866,0.0,2.973469574893353e-08,3.219657714273433e-10,4.591819828499779e-12,8
45,11.913508645551493,3.7472657644852827,8.16624288106621,0.0,3.122143053638021e-08,3.427831256091447e-10,4.88853763144191e-12,8
46,11.913508645489511,3.74726576278617,8.166242882703342,0.0,3.278250206319922e-08,3.647954600228322e-10,5.202700651947064e-12,8
47,11.913508645423578,3.7472657609786584,8.16624288444492,0.0,3.442162716635918e-08,3.880684754356949e-10,5.534308890015873e-12,8
48,11.913508645353463,3.7472657590565532,8.16624288629691,0.0,3.614270852467714e-08,4.1267135680874117e-10,5.8853007031555745e-12,8
49,11.91350864527893,3.747265757013322,8.166242888265607,0.0,3.7949843950911e-08,4.3867693485053754e-10,6.256272509061288e-12,8
50,11.913508645199729,3.7472657548420742,8.166242890357655,0.0,3.9847336148456554e-08,4.661619069684998e-10,6.647969829851801e-12,8
51,11.91350864511559,3.747265752535542,8.166242892580048,0.0,4.183970295587938e-08,4.952070211608306e-10,7.062480127458255e-12,8
52,11.913508645026237,3.7472657500860636,8.166242894940174,0.0,4.393168810367335e-08,5.258973015069975e-10,7.500101610728932e-12,8
53,11.913508644931376,3.7472657474855593,8.166242897445816,0.0,4.6128272508857024e-08,5.583222731500107e-10,7.962474428324494e-12,8
54,11.913508644830694,3.7472657447255107,8.166242900105184,0.0,4.8434686134299875e-08,5.925761969616907e-10,8.451089624482184e-12,8
55,11.913508644723864,3.747265741796934,8.16624290292693,0.0,5.0856420441014874e-08,6.287583236403269e-10,8.967140034592243e-12,8
56,11.913508644610545,3.7472657386903663,8.166242905920178,0.0,5.339924146306562e-08,6.669731422952261e-10,9.511818494045103e-12,8
57,11.913508644490367,3.7472657353958234,8.166242909094544,0.0,5.6069203536218905e-08,7.073306712369866e-10,1.0087510673620121e-11,8
1,18.792339278734936,1.0174581826063898e-05,18.792329104153108,0.0,10.0,0.9999999999999657,0.8122575684414202,9
2,18.108157123095726,13.421157065631512,4.687000057464215,0.0,10.0,13724737019128.564,0.03640750337098167,9
3,14.64208282342149,0.45978360927952244,14.182299214141967,0.0,10.0,0.7594840832030006,0.19140955515861427,9
4,14.584349740155755,9.358074512678431,5.2262752274773225,0.0,10.0,1.8893955985054478,0.003942955654736547,9
5,13.780352595820252,0.7939690863655975,12.986383509454654,0.0,10.0,0.6438519003814236,0.055127390570027635,9
6,12.708912017144034,2.8154358063522955,9.893476210791738,0.0,5.0,0.522423397463397,0.07775131813398752,9
7,12.195211603715927,3.140978919335515,9.054232684380413,0.0,5.25,0.21384841286612088,0.04042048703579783,9
8,11.992666483080137,3.6219674154201353,8.370699067660002,0.0,5.5125,0.16053726131697538,0.016608577794095605,9
9,11.928826213149888,3.7619561684560736,8.166870044693814,0.0,5.788125000000001,0.10198614575284753,0.005323275688547945,9
10,11.917376354169374,3.7469479056485255,8.170428448520848,0.0,6.077531250000001,0.060542322992966975,0.0009598479159576691,9
11,11.91737635416802,3.7469479056121555,8.170428448555866,0.0,5.94314915360883e-09,7.902858443165686e-12,1.1358069690811743e-13,9
12,11.917376354165544,3.74694790554551,8.170428448620035,0.0,6.240306611289272e-09,1.4481266186289701e-11,2.077841095668421e-13,9
13,11.91737635416208,3.746947905452253,8.170428448709826,0.0,6.552321941853736e-09,2.0263510410518232e-11,2.906592637413388e-13,9
14,11.917376354157703,3.746947905334535,8.170428448823168,0.0,6.879938038946423e-09,2.557860512256909e-11,3.672740645430087e-13,9
15,11.917376354152463,3.746947905193518,8.170428448958944,0.0,7.223934940893745e-09,3.06412172129994e-11,4.397152964294942e-13,9
16,11.917376354146374,3.7469479050296903,8.170428449116683,0.0,7.585131687938432e-09,3.559766950597353e-11,5.109640800545657e-13,9
17,11.917376354139435,3.7469479048430623,8.170428449296374,0.0,7.964388272335354e-09,4.0552009721452424e-11,5.822128636797413e-13,9
18,11.917376354131637,3.746947904633286,8.17042844949835,0.0,8.362607685952122e-09,4.55814352679035e-11,6.543559835011656e-13,9
19,11.917376354122958,3.7469479043997453,8.170428449723213,0.0,8.780738070249728e-09,5.0745693967598503e-11,7.282877757149857e-13,9
20,11.917376354113363,3.7469479041415936,8.17042844997177,0.0,9.219774973762215e-09,5.609304430614602e-11,8.050516325500414e-13,9
21,11.917376354102815,3.7469479038578033,8.170428450245012,0.0,9.680763722450327e-09,6.16640939579183e-11,8.850947221044241e-13,9
22,11.91737635409127,3.7469479035471807,8.170428450544089,0.0,1.0164801908572844e-08,6.749437300057019e-11,9.68864212476229e-13,9
23,11.917376354078677,3.746947903208385,8.170428450870292,0.0,1.0673042004001487e-08,7.36160801686398e-11,1.0566582157308682e-12,9
24,11.917376354064984,3.7469479028399366,8.170428451225048,0.0,1.1206694104201562e-08,8.005930673769154e-11,1.1489238999664462e-12,9
25,11.917376354050127,3.7469479024402226,8.170428451609904,0.0,1.176702880941164e-08,8.685290478996246e-11,1.2467046574118315e-12,9
26,11.917376354034044,3.7469479020074994,8.170428452026544,0.0,1.2355380249882223e-08,9.402513354608205e-11,1.3495533199690095e-12,9
27,11.917376354016662,3.746947901539897,8.170428452476765,0.0,1.2973149262376334e-08,1.0160413870240466e-10,1.458513279866863e-12,9
28,11.917376353997913,3.746947901035412,8.1704284529625,0.0,1.3621806725495151e-08,1.0961832250348658e-10,1.5732864250400811e-12,9
29,11.91737635397771,3.7469479004919073,8.170428453485803,0.0,1.430289706176991e-08,1.180966397703301e-10,1.6952142597829458e-12,9
30,11.917376353955975,3.746947899907111,8.170428454048864,0.0,1.5018041914858405e-08,1.2706883046731482e-10,1.8238496159974755e-12,9
31,11.917376353932616,3.746947899278609,8.170428454654006,0.0,1.5768944010601325e-08,1.365656366519719e-10,1.9600868298799074e-12,9
32,11.917376353907533,3.746947898603839,8.170428455303695,0.0,1.6557391211131392e-08,1.4661896433508805e-10,2.1046711815938053e-12,9
33,11.917376353880632,3.7469478978800876,8.170428456000545,0.0,1.7385260771687964e-08,1.5726204863548357e-10,2.2573045590739143e-12,9
34,11.917376353851806,3.7469478971044814,8.170428456747324,0.0,1.8254523810272363e-08,1.685295999779283e-10,2.4188812985165193e-12,9
35,11.917376353820938,3.7469478962739777,8.17042845754696,0.0,1.9167250000785983e-08,1.804579351860456e-10,2.590146680085237e-12,9
36,11.917376353787908,3.7469478953853614,8.170428458402547,0.0,2.0125612500825283e-08,1.930851128585991e-10,2.7715478718783244e-12,9
37,11.917376353752594,3.7469478944352317,8.170428459317362,0.0,2.1131893125866547e-08,2.0645106346680945e-10,2.9632339299286756e-12,9
38,11.917376353714857,3.746947893419997,8.170428460294861,0.0,2.2188487782159875e-08,2.2059771553291633e-10,3.166546358530751e-12,9
39,11.917376353674562,3.7469478923358617,8.170428461338702,0.0,2.3297912171267868e-08,2.3556912760924014e-10,3.3811870456194223e-12,9
40,11.91737635363156,3.7469478911788157,8.170428462452746,0.0,2.4462807779831262e-08,2.514116226407954e-10,3.6083484394565212e-12,9
41,11.917376353585686,3.746947889944625,8.170428463641061,0.0,2.5685948168822827e-08,2.6817391548651686e-10,3.84937204433662e-12,9
42,11.917376353536781,3.7469478886288234,8.170428464907957,0.0,2.697024557726397e-08,2.8590726146870844e-10,4.10366163612931e-12,9
43,11.917376353484663,3.746947887226691,8.170428466257972,0.0,2.831875785612717e-08,3.046655895426604e-10,4.373303999292727e-12,9
44,11.917376353429157,3.746947885733252,8.170428467695904,0.0,2.973469574893353e-08,3.2450566572113934e-10,4.6575538536638534e-12,9
45,11.91737635337006,3.7469478841432506,8.170428469226808,0.0,3.122143053638021e-08,3.454872439319314e-10,4.958945151799035e-12,9
46,11.917376353307166,3.7469478824511455,8.17042847085602,0.0,3.278250206319922e-08,3.676732276415051e-10,5.277477893698857e-12,9
47,11.91737635324026,3.7469478806510885,8.17042847258917,0.0,3.442162716635918e-08,3.9112984055402653e-10,5.614195471592852e-12,9
48,11.917376353169114,3.7469478787369104,8.170428474432203,0.0,3.614270852467714e-08,4.159268030805638e-10,5.9698431656452324e-12,9
49,11.917376353093482,3.7469478767021047,8.170428476391377,0.0,3.7949843950911e-08,4.421375328456598e-10,6.346358704281902e-12,9
50,11.917376353013115,3.746947874539811,8.170428478473303,0.0,3.9847336148456554e-08,4.698393247136665e-10,6.743742087503777e-12,9
51,11.917376352927738,3.7469478722427905,8.170428480684947,0.0,4.183970295587938e-08,4.99113564430223e-10,7.164080099769684e-12,9
52,11.917376352837072,3.7469478698034133,8.170428483033659,0.0,4.393168810367335e-08,5.300459519164158e-10,7.607819909178874e-12,9
53,11.917376352740813,3.746947867213634,8.17042848552718,0.0,4.6128272508857024e-08,5.627267154665007e-10,8.077197356223168e-12,9
54,11.917376352638648,3.7469478644649667,8.170428488173682,0.0,4.8434686134299875e-08,5.972508604690122e-10,8.572808665034814e-12,9
55,11.917376352530248,3.7469478615484686,8.170428490981779,0.0,5.0856420441014874e-08,6.337184139748244e-10,9.095995339909749e-12,9
56,11.917376352415257,3.7469478584547113,8.170428493960546,0.0,5.339924146306562e-08,6.722346972733486e-10,9.648993221340351e-12,9
57,11.91737635229331,3.7469478551737545,8.170428497119556,0.0,5.6069203536218905e-08,7.129105950355779e-10,1.0232696645524866e-11,9
1,18.792339130042233,1.0025889123770685e-05,18.792329104153108,0.0,10.0,0.9999999999999657,0.8137894412972974,10
2,18.120148633213145,13.433098660010618,4.687049973202526,0.0,10.0,13724663845137.777,0.03576938943989472,10
3,14.650491561423067,0.4578536128948397,14.192637948528228,0.0,10.0,0.760042361861621,0.19148060769381403,10
4,14.598038395129336,9.373276015634765,5.224762379494571,0.0,10.0,1.8951273938002993,0.0035803007751524247,10
5,13.791663776343238,0.7898725254548498,13.001791250888388,0.0,10.0,0.644998631231254,0.055238559932483194,10
6,12.715018338998405,2.817441663752464,9.897576675245942,0.0,5.0,0.5252659738618795,0.07806494233070842,10
7,12.199534369592511,3.1384941498542815,9.06104021973823,0.0,5.25,0.21434830065347976,0.04054134690665805,10
8,11.996719351094354,3.6217574555675394,8.374961895526814,0.0,5.5125,0.16085478480178061,0.01662481635394702,10
9,11.932837484031904,3.762155824994098,8.170681659037806,0.0,5.788125000000001,0.10211122375521942,0.005324944694702546,10
10,11.921363388335404,3.746749822068593,8.174613566266812,0.0,6.077531250000001,0.060687798583869204,0.0009615563533696524,10
11,11.921363388334033,3.7467498220323527,8.17461356630168,0.0,5.94314915360883e-09,7.964212743448102e-12,1.1503277228833484e-13,10
12,11.92136338833152,3.746749821965946,8.174613566365574,0.0,6.240306611289272e-09,1.4593697073735164e-11,2.1084374713473123e-13,10
13,11.921363388328004,3.7467498218730233,8.17461356645498,0.0,6.552321941853736e-09,2.0420835397407726e-11,2.948832336252446e-13,10
14,11.921363388323567,3.746749821755728,8.174613566567839,0.0,6.879938038946423e-09,2.577719781055012e-11,3.722174419383922e-13,10
15,11.92136338831825,3.746749821615216,8.174613566703034,0.0,7.223934940893745e-09,3.087911872954638e-11,4.4597550189032127e-13,10
16,11.92136338831207,3.746749821451975,8.174613566860096,0.0,7.585131687938432e-09,3.587405432107369e-11,5.183925062068559e-13,10
17,11.921363388305036,3.7467498212660155,8.17461356703902,0.0,7.964388272335354e-09,4.086686403026656e-11,5.900644796148932e-13,10
18,11.921363388297125,3.7467498210569925,8.174613567240133,0.0,8.362607685952122e-09,4.593533676046102e-11,6.635245272037045e-13,10
19,11.921363388288317,3.746749820824287,8.17461356746403,0.0,8.780738070249728e-09,5.113969203196837e-11,7.389216551550312e-13,10
20,11.921363388278582,3.74674982056706,8.174613567711523,0.0,9.219774973762215e-09,5.652856219023299e-11,8.165538758323378e-13,10
21,11.921363388267887,3.7467498202842875,8.174613567983599,0.0,9.680763722450327e-09,6.214286659420827e-11,8.971662201442556e-13,10
22,11.921363388256172,3.746749819974778,8.174613568281394,0.0,1.0164801908572844e-08,6.80184143154653e-11,9.826957684531928e-13,10
23,11.9213633882434,3.746749819637196,8.174613568606203,0.0,1.0673042004001487e-08,7.418765075704121e-11,1.0713544465785292e-12,10
24,11.921363388229507,3.746749819270068,8.174613568959439,0.0,1.1206694104201562e-08,8.068090373219589e-11,1.165377347246127e-12,10
25,11.921363388214434,3.746749818871786,8.174613569342648,0.0,1.176702880941164e-08,8.75272483786441e-11,1.2643174519108696e-12,10
26,11.92136338819812,3.7467498184406143,8.174613569757506,0.0,1.2355380249882223e-08,9.4755161030641e-11,1.368472772936253e-12,10
27,11.921363388180488,3.7467498179746874,8.174613570205802,0.0,1.2973149262376334e-08,1.0239301008624813e-10,1.4790353597761145e-12,10
28,11.921363388161467,3.7467498174720095,8.174613570689457,0.0,1.3621806725495151e-08,1.1046941922861116e-10,1.5955581938853576e-12,10
29,11.921363388140971,3.7467498169304525,8.17461357121052,0.0,1.430289706176991e-08,1.1901356332090108e-10,1.7192333247178398e-12,10
30,11.921363388118927,3.7467498163477524,8.174613571771173,0.0,1.5018041914858405e-08,1.2805541716273753e-10,1.8491667151833137e-12,10
31,11.921363388095227,3.7467498157215027,8.174613572373724,0.0,1.5768944010601325e-08,1.3762595743386156e-10,1.9880404765528922e-12,10
32,11.921363388069786,3.7467498150491503,8.174613573020634,0.0,1.6557391211131392e-08,1.477573396779714e-10,2.134066534646015e-12,10
33,11.921363388042495,3.746749814327993,8.174613573714502,0.0,1.7385260771687964e-08,1.5848305908509873e-10,2.2891819698252123e-12,10
34,11.92136338801325,3.746749813555166,8.174613574458084,0.0,1.8254523810272363e-08,1.698380896176342e-10,2.4532377759089092e-12,10
35,11.921363387981936,3.7467498127276375,8.174613575254298,0.0,1.9167250000785983e-08,1.818590361314103e-10,2.626680971442441e-12,10
36,11.921363387948432,3.7467498118422062,8.174613576106225,0.0,2.0125612500825283e-08,1.945842528427245e-10,2.810405593516338e-12,10
37,11.921363387912608,3.746749810895482,8.174613577017126,0.0,2.1131893125866547e-08,2.080539764260172e-10,3.0050076668577105e-12,10
38,11.921363387874326,3.7467498098838856,8.17461357799044,0.0,2.2188487782159875e-08,2.2231046720222327e-10,3.2112322223754213e-12,10
39,11.921363387833448,3.7467498088036337,8.174613579029815,0.0,2.3297912171267868e-08,2.373981206089283e-10,3.4289302538880095e-12,10
40,11.921363387789825,3.7467498076507346,8.17461358013909,0.0,2.4462807779831262e-08,2.5336361914348455e-10,3.659293810849578e-12,10
41,11.921363387743288,3.746749806420967,8.17461358132232,0.0,2.5685948168822827e-08,2.7025605455995347e-10,3.9036639488960025e-12,10
42,11.921363387693678,3.7467498051098804,8.174613582583797,0.0,2.697024557726397e-08,2.881270808655026e-10,4.161444643300754e-12,10
43,11.92136338764081,3.746749803712773,8.174613583928036,0.0,2.831875785612717e-08,3.070310508445488e-10,4.434721980608438e-12,10
44,11.921363387584499,3.7467498022246852,8.174613585359813,0.0,2.973469574893353e-08,3.2702516990935227e-10,4.723495960819532e-12,10
45,11.921363387524549,3.746749800640382,8.174613586884167,0.0,3.122143053638021e-08,3.48169650100972e-10,5.028809627206668e-12,10
46,11.921363387460747,3.746749798954341,8.174613588506407,0.0,3.278250206319922e-08,3.705278874208614e-10,5.351855029224279e-12,10
47,11.921363387392876,3.7467497971607346,8.174613590232141,0.0,3.442162716635918e-08,3.9416661905978245e-10,5.693228191599956e-12,10
48,11.921363387320703,3.7467497952534154,8.174613592067287,0.0,3.614270852467714e-08,4.1915610822437086e-10,6.054121163788294e-12,10
49,11.921363387243979,3.746749793225903,8.174613594018075,0.0,3.7949843950911e-08,4.4557034228024243e-10,6.435875001425722e-12,10
50,11.92136338716245,3.746749791071357,8.174613596091092,0.0,3.9847336148456554e-08,4.73487215193343e-10,6.838936723058378e-12,10
51,11.921363387075841,3.7467497887825694,8.174613598293272,0.0,4.183970295587938e-08,5.029887465454022e-10,7.264945396686377e-12,10
52,11.921363386983865,3.746749786351934,8.17461360063193,0.0,4.393168810367335e-08,5.34161299192641e-10,7.71524207794651e-12,10
53,11.921363386886217,3.7467497837714343,8.174613603114782,0.0,4.6128272508857024e-08,5.670958008909524e-10,8.191018816293981e-12,10
54,11.921363386782577,3.746749781032617,8.17461360574996,0.0,4.8434686134299875e-08,6.018879957902049e-10,8.693616667365893e-12,10
55,11.92136338667261,3.7467497781265706,8.17461360854604,0.0,5.0856420441014874e-08,6.386386902168667e-10,9.224376686799528e-12,10
56,11.921363386555962,3.7467497750439005,8.174613611512061,0.0,5.339924146306562e-08,6.774540195212366e-10,9.784788936414115e-12,10
57,11.921363386432251,3.7467497717747014,8.17461361465755,0.0,5.6069203536218905e-08,7.184457302853579e-10,1.0377237515119558e-11,10
1,18.792338980142166,9.875989058655241e-06,18.792329104153108,0.0,10.0,0.9999999999999659,0.8174756917584357,11
2,18.132318730565046,13.445183335945789,4.6871353946192595,0.0,10.0,13724537957265.502,0.035121772243174545,11
3,14.659128057630125,0.4558272540101256,14.20330080362,0.0,10.0,0.7606151270366446,0.19154696785028866,11
4,14.611901992524999,9.38865677290031,5.2232452196246895,0.0,10.0,1.901015622753016,0.0032216148818307298,11
5,13.803214925533744,0.7856552583728762,13.017559667160867,0.0,10.0,0.6461678976230033,0.05534440809997894,11
6,12.72123938408605,2.819468016369683,9.901771367716368,0.0,5.0,0.5281687143000404,0.07838576355470155,11
7,12.203929079760533,3.135947065024315,9.067982014736218,0.0,5.25,0.21486434203848506,0.04066508684465283,11
8,12.000840797653975,3.621524711365158,8.379316086288817,0.0,5.5125,0.16117635685736392,0.016641221100125093,11
9,11.936920891042343,3.762308804712846,8.174612086329496,0.0,5.788125000000001,0.10223957175960437,0.0053262856902595145,11
10,11.925422871926521,3.7465553836203833,8.178867488306137,0.0,6.077531250000001,0.060828183935919,0.0009632315754432714,11
11,11.925422871925129,3.7465553835843166,8.178867488340812,0.0,5.94314915360883e-09,8.023864334802677e-12,1.1678107997060052e-13,11
12,11.925422871922581,3.7465553835182273,8.178867488404354,0.0,6.240306611289272e-09,1.4703005685403404e-11,2.1360212841563863e-13,11
13,11.925422871919016,3.7465553834257506,8.178867488493266,0.0,6.552321941853736e-09,2.0573787272053236e-11,2.9895360650647023e-13,11
14,11.925422871914517,3.7465553833090164,8.1788674886055,0.0,6.879938038946423e-09,2.5970264654159766e-11,3.773041780174965e-13,11
15,11.925422871909127,3.7465553831691785,8.178867488739948,0.0,7.223934940893745e-09,3.1110398587888273e-11,4.5193086304994724e-13,11
16,11.925422871902864,3.74655538300672,8.178867488896143,0.0,7.585131687938432e-09,3.614274279295306e-11,5.25216948950176e-13,11
