sequence,lag,start,end,e_window,reference_e_window,absolute_gap_window,direct_mass_ratio,path_mass_ratio,path_to_direct_mass_ratio,direct_entropy_fraction,path_entropy_fraction,direct_effective_support,path_effective_support,direct_spread_rms,path_spread_rms,direct_displacement_rms,path_displacement_rms
uot_SW,3,9,12,0.3818086859242872,0.6351677637695728,0.25335907784528566,0.6055907360305169,0.3116310155191303,0.5145901298982661,0.9652541277537894,0.9555102170290051,55.43929170051517,53.18966869920835,0.1076450457195577,0.09991147264996421,0.15223348290925276,0.1914155479986217
uot_SW,3,10,13,0.3679098748422625,0.6073335704584996,0.23942369561623705,0.5805976117308596,0.32042396663380185,0.5518864703534757,0.968015709765982,0.9578928947655087,56.07228254996587,53.719072458818566,0.10841550233778458,0.10147238667686628,0.15385371561645234,0.1986267965013275
uot_SW,3,11,14,0.34934305750600714,0.6050046217763635,0.25566156427035636,0.5686506774134311,0.32664322257760997,0.5744180664012956,0.9694931370928906,0.9583524251609916,56.403020062294665,53.8225853859725,0.10800380961752817,0.10048700474960548,0.15468436688849974,0.19637367535727918
uot_SW,4,0,4,0.5735944554639442,0.7971831149212362,0.223588659457292,0.491350846427105,0.17864127581466913,0.3635717270330818,0.9814293884265451,0.975632204186176,59.314864201708005,57.83249019672676,0.11842838213576537,0.1161063743615613,0.15241235287763058,0.22286804751057038
uot_SW,4,1,5,0.6813840921605007,0.8410577539854033,0.1596736618249026,0.49169934406262555,0.13485804072778385,0.27426931183908104,0.9839318139464981,0.9817813605175815,59.907359112677234,59.330867855630295,0.12015726674544233,0.1297131771671204,0.14536019894784716,0.2222399310747756
uot_SW,4,2,6,0.7190034972241496,0.8667462943551295,0.14774279713097993,0.557167038594348,0.11896866343123771,0.21352423095841863,0.9823469864985713,0.9795331692391133,59.493639906805484,58.78391502228532,0.112410248930114,0.12326761018041636,0.1393041257053675,0.19370666811996465
uot_SW,4,3,7,0.693554671885544,0.8690117723280905,0.17545710044254648,0.5583117773883943,0.12049816004094256,0.21582593260811153,0.9766452590339089,0.9577664513661525,58.11259487393742,53.69600254367646,0.1092849609321945,0.10616721527242272,0.1483212638268792,0.194223377260237
uot_SW,4,4,8,0.6369351329219384,0.8529113707613689,0.21597623783943054,0.5248946827223617,0.1459102016216233,0.2779799575504581,0.9754428343862649,0.9621484664330043,57.82243297835285,54.680323539673296,0.11101768491404385,0.10206883920962093,0.15968841084783553,0.21781722539334356
uot_SW,4,5,9,0.5597707356675302,0.8116771597659486,0.25190642409841835,0.5564083788857134,0.1989041946095925,0.3574787910417998,0.9719164279687308,0.9565293775275292,57.00054476327845,53.416033610834276,0.11247265505207335,0.10044325461029355,0.16056328230198166,0.2194429912280581
uot_SW,4,6,10,0.5186841217698772,0.7790431369128529,0.26035901514297566,0.5283453324527586,0.21387201672865047,0.40479588555421486,0.9753092444991249,0.9603403516964706,57.786965901493204,54.26853296576981,0.11345474769935873,0.10535641763593839,0.15632759162956059,0.21500329872547455
uot_SW,4,7,11,0.5011975257779715,0.7766646363317373,0.2754671105537658,0.5742337379441865,0.228796854596244,0.39843854423350206,0.9694580925970394,0.9551098628183247,56.412635958799505,53.100847469628874,0.1093259080021305,0.09774811698983633,0.1535787795355482,0.2005487935795988
uot_SW,4,8,12,0.4866731110772179,0.7776606108764116,0.2909874997991937,0.5949131126392714,0.23749810300556323,0.3992147726445751,0.9656846253187075,0.9551106255690547,55.54135994601924,53.1009046901349,0.1082592297413207,0.09936511904344318,0.15501279055870854,0.19867648933474127
uot_SW,4,9,13,0.4909555302205454,0.7795927526745101,0.2886372224539647,0.5978126405426105,0.23943771390142787,0.40052300279917114,0.9677062918797081,0.9576330975488608,55.999243160726735,53.66089517815064,0.10868120681193817,0.10101307668335509,0.15163663327206556,0.19811339630649885
uot_SW,4,10,14,0.47149388306799284,0.7726153407492552,0.30112145768126236,0.5812482793475688,0.24895217805655992,0.4283060903612483,0.9694339140641878,0.9579637278404356,56.39104984835475,53.734933614997466,0.10846381135805759,0.10010678357528757,0.15524380863685686,0.2047473814223263
uot_SW,5,0,5,0.7599160183553222,0.9167901868259685,0.15687416847064628,0.501661175356243,0.10523446059584952,0.2097719850875837,0.9834717781212774,0.9818748305655293,59.79034057830376,59.35312127423897,0.12008475894231894,0.12995347205741797,0.14436828261426543,0.2338794899418603
uot_SW,5,1,6,0.7997084029782778,0.931007248362402,0.13129884538412417,0.5464529358759748,0.08402485869122425,0.1537641271091915,0.9809665906367292,0.9797646463964385,59.153660449689966,58.83497244902076,0.11053677430824603,0.12267851182789341,0.13868842674108312,0.20433139726468685
uot_SW,5,2,7,0.7888859945244053,0.9319396341635864,0.14305363963918105,0.5882257204717628,0.0831867233192207,0.14141973127680327,0.975023807388546,0.9569419742612179,57.72224904802257,53.50826827712207,0.10716391161671776,0.10566324944107759,0.14335104452657474,0.18965259402860357
uot_SW,5,3,8,0.765136553344864,0.9279961818049959,0.1628596284601319,0.5517312962379007,0.08944337132688661,0.16211400719294988,0.9735615795279904,0.961040227273449,57.36911112205789,54.42750784365249,0.10850165970841179,0.10118299735807146,0.15402431219519466,0.2092796073144203
uot_SW,5,4,9,0.7133779268266595,0.9163648694094784,0.2029869425828189,0.5359762174341646,0.11313203137511534,0.21107658827979928,0.9700900927224198,0.9561611556387464,56.56632377512999,53.33379665368576,0.11091254729933113,0.10030679078305672,0.16022917494087713,0.22421346218267355
uot_SW,5,5,10,0.6500838444368573,0.8937086881665559,0.24362484372969861,0.52849623682259,0.14571221716990834,0.27571098338553024,0.9759821471483698,0.960202738531925,57.94725377854519,54.237417472119425,0.11472559053893562,0.10522246071513433,0.15930192972919233,0.2267994593901983
uot_SW,5,6,11,0.6111798333978575,0.8769113827659802,0.2657315493681227,0.5315546848677274,0.1571034791286156,0.2955546881647923,0.9703594479393243,0.9548804257883883,56.62856942790424,53.050093012590686,0.110946713700152,0.09737851141862114,0.16028756625155477,0.2152971240778273
uot_SW,5,7,12,0.5862513347663764,0.8701808278147557,0.28392949304837933,0.5925480890353708,0.17934151913332255,0.3026615433445726,0.9659520006056782,0.955011030457266,55.60578698735684,53.0788880957441,0.10923174047341982,0.0992963512941637,0.15702777075067353,0.20478296545622532
uot_SW,5,8,13,0.5807752891956028,0.8693263806611449,0.28855109146554203,0.586801421076967,0.18268141562630322,0.31131726861026476,0.9680960929435385,0.9575854670349722,56.09284153436425,53.650246258086796,0.10936895681485442,0.10101387634439109,0.154613287961738,0.20316175144540433
uot_SW,5,9,14,0.5804858340180179,0.8773160685900361,0.2968302345720182,0.5992169326943969,0.1862092468029944,0.310754313910488,0.9691000076025886,0.9579094086377867,56.311336238466765,53.72262206425939,0.10872348914942138,0.10003775433006326,0.15301250994766535,0.20166272477079963
uot_SW,6,0,6,0.8491527733202942,0.9639318295019215,0.11477905618162731,0.5603709459322723,0.06563940556212428,0.11713563317049203,0.9806313290995854,0.979642521210701,59.07080757981526,58.80458750187613,0.11020272792470592,0.12231881414127507,0.1373298129390647,0.2119841910874902
uot_SW,6,1,7,0.8444856667391536,0.963581438513088,0.11909577177393438,0.5787917673669825,0.05881996439101838,0.10162543371789812,0.9743862779759104,0.9567688763161328,57.567914199038135,53.468730051951354,0.1055882904622427,0.1054412105932943,0.14234160558387807,0.18981418986635748
uot_SW,6,2,8,0.8354985834859958,0.9621359514098209,0.12663736792382507,0.582959886031818,0.06180742462460531,0.1060234607998943,0.9721726548435751,0.9604998206039255,57.03740632228427,54.304622793222855,0.10656558833938813,0.10075320352810654,0.14881108520523081,0.1976518565933458
uot_SW,6,3,9,0.8173309423040398,0.9596222481527654,0.14229130584872562,0.5652035882684119,0.06944590747348303,0.12286883684910999,0.9679422065360053,0.955766690610111,56.06214103738176,53.24613302221801,0.1084599844434141,0.10015046441007236,0.15439306218823812,0.21396553857684644
uot_SW,6,4,10,0.7752803030449585,0.953771684435617,0.17849138139065845,0.5077467587188611,0.08288864641011821,0.16324800697745778,0.9748737193538869,0.9601647694912993,57.67739353583267,54.22884927295152,0.11344484219328622,0.10526044065032895,0.1593057694919505,0.2310891049844398
uot_SW,6,5,11,0.7211912728455233,0.9419549829019278,0.2207637100564045,0.5299613340957263,0.10705345084007312,0.20200238008446136,0.971130160108886,0.9548017942424799,56.807099642584426,53.032723661538995,0.11274012282043067,0.09721837193967524,0.16403960584415908,0.22754611437299793
uot_SW,6,6,12,0.6792738036070061,0.9298756077665715,0.25060180415956546,0.546443061909381,0.12320948151716563,0.22547542480756758,0.9668726992659827,0.9549787219879214,55.825053614418884,53.07175466912869,0.11070887098575284,0.09929827353799059,0.16374140823388755,0.21839602183859394
uot_SW,6,7,13,0.6665783765279748,0.9254753767957571,0.2588970002677823,0.5854455135280795,0.1379655293104177,0.235659042767266,0.9683453151455921,0.9575867070279075,56.15346564275887,53.650520104603146,0.11016793121759397,0.10107917924273072,0.1561440251444825,0.2081735320500804
uot_SW,6,8,14,0.6574036692195905,0.9286365926470455,0.271232923427455,0.5874701940422602,0.14208014304464678,0.24185081130163025,0.9693457044443501,0.9578877468804722,56.370842189605476,53.717739852615324,0.10940283214193512,0.10003422155039547,0.1561670839339736,0.20576108661611228
uot_SW,7,0,7,0.8797105411964071,0.9805220424631534,0.10081150126674632,0.5944757868475621,0.04601438460393727,0.0774032948388804,0.9748684207755247,0.9566044823101092,57.68174189836253,53.43189960684744,0.10566713309826131,0.10522963777876083,0.14136953022671883,0.19105261091568063
uot_SW,7,1,8,0.8768473678277845,0.979575855794463,0.10272848796667855,0.5752811415785157,0.043712148413836645,0.07598397592852556,0.9718766890319406,0.9603638993331404,56.965074922974246,54.273796206342546,0.10534485684875995,0.10062800168639881,0.14761754030745436,0.1914108611476965
uot_SW,7,2,9,0.8731155301628221,0.9787755827732446,0.10566005261042255,0.598843244926553,0.04801601533909167,0.08018127572764178,0.9663760560516915,0.9555447429480024,55.697540161905536,53.196869301695514,0.10658964661111324,0.10007781125494984,0.1489633686995884,0.20092769543619163
uot_SW,7,3,10,0.8580055390004226,0.9777739839290981,0.11976844492867544,0.5343694954662388,0.05088647900398959,0.0952271404631565,0.9734921191701217,0.9601296090901595,57.34559791333915,54.22091916550983,0.11163266773849949,0.10535091074480243,0.15382499352319404,0.22052232981208583
uot_SW,7,4,11,0.8247686336034243,0.97510281576028,0.15033418215685568,0.5078894894985861,0.06089316509649156,0.11989451712538554,0.9703236763452935,0.954771145023722,56.614121991222284,53.025960884823036,0.11226771567877485,0.09719844401643828,0.16467659243706267,0.23325684441343142
uot_SW,7,5,12,0.77165094047972,0.9672723804454393,0.19562143996571923,0.543408625861232,0.08397316423820238,0.15453042193637587,0.9675311373770065,0.9549683886157316,55.97621810798788,53.06947370704627,0.11217739649562296,0.09926969161858584,0.16808184254552475,0.23019120772836243
uot_SW,7,6,13,0.7449994424388788,0.9604669553797444,0.21546751294086552,0.5405103631881434,0.0947843195883745,0.17536078129806648,0.9691965121799508,0.957587328914896,56.358014708652725,53.65065859190799,0.11129199996610219,0.1010816303163292,0.1623511907278496,0.22120739863988906
uot_SW,7,7,14,0.7302908043787472,0.959925860709303,0.2296350563305558,0.5863690447502382,0.10729708591908393,0.18298559052479782,0.9695443576846897,0.957877843766325,56.418728575757655,53.71552099497998,0.11008329948078255,0.10007397928381276,0.1574958886822471,0.21025468425032415
uot_SW,8,0,8,0.9040056897562506,0.9890492453429824,0.08504355558673182,0.5921315962805099,0.03420914131647062,0.0577728692935088,0.9723914620073971,0.960361854096739,57.0851216199496,54.273320611091464,0.10547793492608709,0.10061126660558702,0.14643571576668385,0.1880524062225609
uot_SW,8,1,9,0.9053315227702888,0.9885304683512962,0.08319894558100738,0.5920866560102891,0.033961443288769225,0.057358906747898494,0.9661741879868151,0.9554777390455693,55.648135465581376,53.182017326203024,0.10528430026192345,0.10006161096730169,0.1473835525008089,0.19322260447535117
uot_SW,8,2,10,0.9018544581744573,0.9882830340386578,0.0864285758642005,0.5663390158272779,0.03518460890982025,0.0621264082581781,0.9722876964616592,0.9601097985372068,57.058698448643376,54.21645174096861,0.11012270446007588,0.10536612949870744,0.14848452730139827,0.20677997526312353
uot_SW,8,3,11,0.8915538571067048,0.9882132768321713,0.09665941972546654,0.5345132728483784,0.03737869687065112,0.06993034367783431,0.9689968104112199,0.9547459004382223,56.300743616475145,53.02039272680159,0.11053616925302268,0.09722012704440097,0.1591896897953406,0.22340105419488288
uot_SW,8,4,12,0.858320310689755,0.9862426777295428,0.12792236703978777,0.5219447445710074,0.047767290536928006,0.09151790689297679,0.9661131852106156,0.9549608994224379,55.64349218780267,53.0678207135204,0.11116161312325258,0.09927043021693051,0.16786926777559102,0.234955714841648
uot_SW,8,5,13,0.8212548103709174,0.9818157844237018,0.16056097405278436,0.5387289105429174,0.06460230549970525,0.11991616606318876,0.9697461172637016,0.9575852960504941,56.48518839474143,53.65020493808224,0.11216153740478375,0.10108025499220305,0.16590778834918127,0.23231489395704064
uot_SW,8,6,14,0.7949837895486287,0.9789499321613417,0.18396614261271305,0.5404322368409288,0.0737143962820747,0.13639896226947662,0.9700900547920556,0.9578774257526823,56.54973826476277,53.715426391252734,0.11095896908731871,0.10011506442776413,0.1636785880127803,0.22319607757171214
uot_SW,9,0,9,0.9261156490601681,0.993838400161536,0.06772275110136794,0.6094601771089144,0.026577088247012652,0.043607587903586945,0.9671382630895747,0.9554579959138413,55.870321491211904,53.177645866948396,0.10539799176979457,0.1000555372862568,0.14615239159967555,0.18844088980253124
uot_SW,9,1,10,0.9272434506764083,0.9936638837054239,0.06642043302901557,0.5618713563465323,0.024885654832367946,0.04429066289156018,0.9718584091490577,0.9601034545585168,56.955256942926646,54.215021285594894,0.10867598702427969,0.1053272371578625,0.14648453390954025,0.19773398709155504
uot_SW,9,2,11,0.9259062945449286,0.9938690388740314,0.06796274432910288,0.5675038296054868,0.02584422072302113,0.04554016973063834,0.9673290141608726,0.9547284942486445,55.91125302954234,53.016553762959845,0.10849862816363891,0.09722828556579913,0.15329113689692359,0.209280605571338
uot_SW,9,3,12,0.9135442157123393,0.9935749154338408,0.08003069972150145,0.5526049936144068,0.02932198370837131,0.05306138027560318,0.964348676428198,0.9549551283240278,55.23291449995444,53.066546970494706,0.10919131955089126,0.09927419262455565,0.1615844636849441,0.22411176432297292
uot_SW,9,4,13,0.8908564344859341,0.9924040992136914,0.10154766472775734,0.5211034057160098,0.036749197838182666,0.07052189149999567,0.968285837411082,0.9575836710919177,56.13880511967597,53.6498423615616,0.110648335829471,0.10107986550431175,0.16433641504373778,0.23525370843005414
uot_SW,9,5,14,0.857145435461234,0.9903454920180751,0.13320005655684108,0.538336279726594,0.050241771601995514,0.09332785750109933,0.9702827942794136,0.957876628952593,56.59250952165789,53.7152480099744,0.11170411712936017,0.1001410472976959,0.1671707113183885,0.23404572594109874
uot_SW,10,0,10,0.9436073201259996,0.9966061746688137,0.05299885454281417,0.5798290244580339,0.019474677776722196,0.03358693158716085,0.9723269776478743,0.9601011610009749,57.0653397300615,54.214504145933304,0.10861068622392214,0.10522253215055645,0.14471639367172653,0.1920081401381251
uot_SW,10,1,11,0.9454271641536884,0.9967198366112471,0.05129267245755864,0.5654558455758829,0.018280196976335872,0.03232824829623715,0.96634744406025,0.9547194141517238,55.68258422111083,53.014551388727135,0.1064089948602487,0.09722845474564197,0.1502200612521751,0.19859378933021693
uot_SW,10,2,12,0.941686332038536,0.9966885749915169,0.05500224295298084,0.5898466088516369,0.020273921346530496,0.03437151463157765,0.9629141667966509,0.9549525305761698,54.90195680505503,53.0659736305175,0.10733217417379651,0.09927594602652605,0.15485364407770072,0.2092876716989733
uot_SW,10,3,13,0.9337946876358564,0.9964438269094291,0.06264913927357274,0.5533164726450936,0.022559091536689134,0.04077068486475173,0.9666730285700967,0.9575816905055664,55.75947260923815,53.649400441472494,0.10877617302378007,0.10107962062980025,0.15750836066795648,0.22266453199243683
uot_SW,10,4,14,0.9140321996690598,0.9959877140641094,0.08195551439504956,0.5236415231663563,0.028580335169782586,0.05457996340122719,0.969034070632929,0.9578738422859303,56.29701820599848,53.71462545476527,0.11053186476051817,0.1001410482903778,0.16439389780230518,0.23569631876364264
uot_SW,11,0,11,0.957807426326069,0.9982539927608819,0.040446566434812925,0.5854978853830387,0.014307752029163996,0.024436897871635724,0.9667796494327243,0.9547062986666995,55.78097945526736,53.011659470312914,0.10587105322055662,0.09722761400298169,0.14756943730564057,0.19085478690044333
uot_SW,11,1,12,0.9574399442622249,0.9982367689509687,0.040796824688743794,0.5887656442328288,0.014340293731996068,0.024356539605298648,0.9625845371823912,0.95495177205563,54.823675502129824,53.06580622626175,0.10578943504236524,0.09927636182226138,0.1514266717340933,0.19845573238349962
uot_SW,11,2,13,0.9554171028737813,0.9981613512609723,0.04274424838719093,0.5909002394718079,0.015598072769371403,0.026397133944833326,0.9655330665863754,0.9575808014898617,55.4933604393847,53.64920208016253,0.10726672239144266,0.1010795333672155,0.1507245261702881,0.2068806763297147
uot_SW,11,3,14,0.9485811487347084,0.9981266732990236,0.04954552456431516,0.558882200846277,0.017544627707625764,0.03139235366783758,0.9679627341554186,0.9578703362590044,56.04503584613756,53.71384221824153,0.10898051536045375,0.10014079358204313,0.15693942669285382,0.22181709785591305
uot_SW,12,0,12,0.9672724520307786,0.9990581230984857,0.03178567106770713,0.6093291014318629,0.011224139443348604,0.01842048806953909,0.9634660757116569,0.9549507935916508,55.023210764051505,53.06559028343399,0.10565925779130148,0.09927687722188656,0.14925474269499883,0.19132660826375217
uot_SW,12,1,13,0.9673928343459199,0.9990183577932313,0.0316255234473114,0.5882530769839487,0.011032971597878128,0.01875548472172153,0.965380120115956,0.9575805739768019,55.455269753335536,53.64915131703699,0.10617842650373592,0.10107951838576125,0.1481103414409719,0.19643912855489265
uot_SW,12,2,14,0.9656351200071538,0.9990353400371157,0.0334002200299619,0.5986267082332759,0.012130951465251075,0.020264634535022825,0.9671618427739388,0.9578687759186164,55.85735835397611,53.71349364602009,0.10746739489358813,0.10014068301296275,0.1499158157449716,0.20527989527412005
uot_SW,13,0,13,0.974843229714602,0.9994738297785543,0.024630600063952235,0.6053976881560995,0.008635531907729845,0.014264230070041505,0.9662422969182911,0.957580289813294,55.65335119187242,53.64908791421375,0.10639563271293205,0.101079503013622,0.14718104157147432,0.1910948527004274
uot_SW,13,1,14,0.9749201822320885,0.999485561036894,0.02456537880480547,0.5956500171578095,0.008580582331500136,0.014405409358406559,0.9672395362322829,0.9578683880976224,55.87430806167574,53.71340701071002,0.10633524171766412,0.1001406565172226,0.14737474990499377,0.1950528875642438
uot_SW,14,0,14,0.9806080736691836,0.9997237396277268,0.019115665958543193,0.6106390303145576,0.0067160477680234506,0.010998392560272184,0.9681776740720524,0.9578679066888145,56.09227806958794,53.713299469561214,0.10657693607570269,0.1001406240626426,0.1472929993648419,0.19098708329807793
uot_static,2,0,2,0.24460252970934013,0.3573905887245764,0.11278805901523628,0.5660030064854659,0.3560783439557764,0.6291103401849509,0.9374466895564769,0.9310249005660035,49.44294989756525,48.04133186613869,0.09426392403490888,0.09234968505009152,0.1317301449784858,0.14501116831451213
uot_static,2,1,3,0.24892065831616986,0.3704002650475705,0.12147960673140065,0.5693736414909502,0.35515148347515113,0.6237582100659924,0.9468643155082951,0.9396013005936288,51.42325019643549,49.786521686468625,0.09748911708298402,0.09590275811685434,0.13317880397832657,0.14704222137137737
uot_static,2,2,4,0.2613238725528353,0.39518366564696583,0.13385979309413054,0.5611199697801764,0.34295957626220425,0.6112054368632819,0.9629738364590694,0.9593879192613414,54.94244138393796,54.05649257599113,0.100838362358477,0.10066481807648585,0.1346062385091359,0.14971727115131275
uot_static,2,3,5,0.2769692114446372,0.44728920186699855,0.17031999042236134,0.5543523939154972,0.3296521390309819,0.5946617037270926,0.9767710519547229,0.9766631244028947,58.132298810995366,58.08151444144942,0.10248695848987642,0.10375664971816963,0.13579721268197398,0.15251164206340168
uot_static,2,4,6,0.2832211964377817,0.47449552469332934,0.19127432825554763,0.5486579041607974,0.32253360205131776,0.5878592099108656,0.9796914116260402,0.9798357667062529,58.84727477044544,58.855204619664796,0.10142324269932641,0.10282089889297523,0.1367463373578373,0.15410118539179965
uot_static,2,5,7,0.27679241906890806,0.4394475927422175,0.16265517367330945,0.5477399321474159,0.3259771967176998,0.5951313343902194,0.9695305157743388,0.9663271670447524,56.46581114545887,55.64936627547013,0.09817775010130059,0.09801224413144072,0.13683214438142374,0.15335019880167206
uot_static,2,6,8,0.2677649072265889,0.3880528825345347,0.12028797530794577,0.5590304854105758,0.33984539108321,0.607919245823621,0.9582210002592162,0.9512489996728313,53.88746953825121,52.26395716257707,0.09529210999214338,0.09352556596911958,0.1344508300385109,0.1502450953856994
uot_static,2,7,9,0.2574293517977289,0.36782055196474944,0.11039120016702053,0.5652360031649606,0.34872001674361136,0.6169458682585717,0.9564252712290722,0.9511781700941798,53.476995644473085,52.245630924073495,0.09558078453518358,0.09428918256889805,0.13375216559560532,0.1487410586103615
uot_static,2,8,10,0.25589872358001614,0.37147917730750113,0.11558045372748499,0.5663621705100398,0.3486451426352038,0.6155869173275291,0.9532403285395656,0.9479695066241128,52.772214898616184,51.55143032576324,0.09580341292135015,0.0945590800594188,0.1330718602041215,0.14757595299578405
uot_static,2,9,11,0.25350790757815106,0.40051422724815106,0.14700631967,0.5682618886374072,0.34990809472774625,0.6157514725591835,0.9479775671014828,0.9433903582267428,51.63962971019434,50.57821569991958,0.09514355452396568,0.09375734892774373,0.1336368017350126,0.14751802140575776
uot_static,2,10,12,0.25026142798518114,0.37570373364161536,0.12544230565643422,0.5710811484767361,0.35382181112198996,0.6195648588046563,0.9434440440829546,0.9384789015695101,50.6812095542163,49.55493063427895,0.09419064091100976,0.09232353773268812,0.13330663417840977,0.1468836799767514
uot_static,2,11,13,0.24473708109888365,0.35119078487872574,0.10645370377984209,0.5735526717741739,0.35870454283125974,0.62540819785858,0.9401547045349123,0.9356427625240296,49.98987795518675,48.97396547231941,0.09348608992094366,0.091744564080006,0.13295213173435963,0.1463043572761788
uot_static,2,12,14,0.24117937568327186,0.37463529073409274,0.13345591505082088,0.5767888127683286,0.362627887191579,0.6287013186873843,0.9402084587711624,0.936445239584775,50.005175605430786,49.13790267884165,0.0939861643493401,0.09254981477644503,0.1322949126055928,0.14510903521226856
uot_static,3,0,3,0.4475509987716015,0.6150043751498313,0.16745337637822982,0.5582391606372068,0.2211811332082952,0.39621214132635574,0.9475079524125504,0.9388591501053271,51.561628031801824,49.63056853729919,0.09757740994697722,0.09565791035045408,0.13437536286498575,0.15176494853538933
uot_static,3,1,4,0.4622498287684926,0.6422884323583616,0.18003860358986906,0.5581716425758525,0.2146495622135219,0.38455834342095263,0.9643016448512105,0.9586365240424154,55.24582866517485,53.88532933524292,0.10102707703829027,0.10048270679267961,0.13547414611727232,0.15425863274185395
uot_static,3,2,5,0.4846333579837728,0.7023179333964619,0.2176845754126891,0.5560347653435291,0.20355064549329194,0.3660753934469086,0.9770268626209888,0.976359379803486,58.19233589232234,58.0070733822824,0.10243590139605357,0.10394608785295367,0.135167227358884,0.1557335270757058
uot_static,3,3,6,0.5007322310548068,0.737786411952224,0.23705418089741725,0.5561094694287779,0.19575163018508804,0.35200197253637727,0.9790195290446649,0.9797117174866262,58.68131729875057,58.82172269234089,0.10113195324724325,0.10304441219743908,0.13498816075846712,0.15609294703808682
uot_static,3,4,7,0.49905353109019107,0.7318245315331978,0.23277100044300675,0.5516714034873431,0.19464790516217445,0.352833052305638,0.9692262833292649,0.9659642113823034,56.39138626245335,55.55368715019823,0.09803769403530546,0.09787691535805045,0.13596548925289556,0.15643717611003272
uot_static,3,5,8,0.48703926556300464,0.6798824774328165,0.19284321186981185,0.5498817792331477,0.2010935027947405,0.3657031572771529,0.9585899430189353,0.9510870817450353,53.97113759718502,52.2204060149147,0.09544220269701331,0.09335929919804395,0.13627824590846685,0.15687593252164403
uot_static,3,6,9,0.46840674123882114,0.6257417601344173,0.15733501889559615,0.5570375312547032,0.21149304950166328,0.37967468551945543,0.9572089814065251,0.9509448567314941,53.65827301520903,52.18914647217267,0.09596311629724652,0.09414622933124979,0.13624316547581822,0.15547486546048833
uot_static,3,7,10,0.460976859498865,0.611743444106511,0.15076658460764603,0.5646891982464597,0.21661211652044052,0.3835952895736103,0.9539144340514013,0.9474246591217927,52.92773060608596,51.43051873512445,0.09609146387171266,0.09430035542765307,0.1345637878245098,0.15250527566729263
uot_static,3,8,11,0.4593009482735686,0.6284091699013973,0.16910822162782868,0.5674526494039843,0.21722219365131037,0.382802325232716,0.9483797052802423,0.942756291303817,51.728017225839416,50.44156641711305,0.09533144818717913,0.09350742377007551,0.1338101911675499,0.15051502893947716
uot_static,3,9,12,0.45649018109880124,0.6351677637695728,0.1786775826707716,0.5709991456351878,0.21989164809913947,0.3850997847895705,0.9438603718720058,0.9378158982068896,50.771968651306125,49.41569657372577,0.09441105365688235,0.09202340425903592,0.13372518650464343,0.15005714879032067
uot_static,3,10,13,0.4490812939231462,0.6073335704584996,0.15825227653535334,0.5729106378148551,0.22418104779865378,0.3913019465892713,0.9405103291417559,0.9348690551382517,50.06754269799854,48.81379049504533,0.09367557020736549,0.09150579847323857,0.13376605941536207,0.14996380639857976
uot_static,3,11,14,0.4427473898086659,0.6050046217763635,0.1622572319676976,0.5723125258043656,0.22700563626354847,0.39664628333007357,0.9408344432379465,0.9358588995361,50.140315320519726,49.015163669673875,0.0942063475091603,0.09237615793956286,0.13386943555472589,0.1496848962988711
uot_static,4,0,4,0.6207636494896519,0.7971831149212362,0.17641946543158427,0.547145585870366,0.13373174130061666,0.24441710717246182,0.9648384098540249,0.9585889012938849,55.37098516011131,53.87460492048011,0.10109360547918311,0.10046285191226208,0.13669372081418163,0.1571381907128176
uot_static,4,1,5,0.6412652411196388,0.8410577539854033,0.1997925128657645,0.5538207463438327,0.12743642408202985,0.23010409942807114,0.9775659873351329,0.9762728623484431,58.3236273939837,57.98617993570131,0.10247837388592101,0.10397979652050182,0.1356940578397695,0.15762322173626903
uot_static,4,2,6,0.6605309991065154,0.8667462943551295,0.20621529524861415,0.5588209400286444,0.12084947381215387,0.2162579551975259,0.9782444454748677,0.9797107905193357,58.49129075159292,58.82123625622808,0.10077785986060235,0.10317510372854988,0.13376813587906844,0.15586086018508857
uot_static,4,3,7,0.6666931287281628,0.8690117723280905,0.20231864359992768,0.5598520730705588,0.11813546292838245,0.21101192370416336,0.9679078488736177,0.9658682186736636,56.07813491595778,55.53062668927045,0.09747958728604322,0.09774340632511577,0.13370720510885503,0.15461481981965255
uot_static,4,4,8,0.6593477309365763,0.8529113707613689,0.19356363982479263,0.5539051586193974,0.12019661964580537,0.21699855611634697,0.9580115329676747,0.951011461016106,53.83631159605453,52.20336109082291,0.0952145948361912,0.09331326212740948,0.1354081540381143,0.1568180510550553
uot_static,4,5,9,0.6417322610020607,0.8116771597659486,0.16994489876388785,0.5475442669662981,0.12523984407546188,0.22873008016203103,0.9574548428864362,0.9509395579774071,53.7139568334664,52.187695377870845,0.09612883111950674,0.09414028948064579,0.1382104316262266,0.15927178395046818
uot_static,4,6,10,0.6296127574972215,0.7790431369128529,0.14943037941563142,0.5561114926983506,0.13144098167083268,0.23635724741644515,0.9547146958490731,0.9473426172378125,53.11125229883148,51.412807248403254,0.09645863332188442,0.09421955120396151,0.13717518433275847,0.15695066478349368
uot_static,4,7,11,0.6243701152667201,0.7766646363317373,0.15229452106501717,0.5655312532383573,0.13505625756088704,0.23881307494064205,0.9490595001815222,0.9426196732089595,51.88269197957778,50.41279871007286,0.09563822809350624,0.09350391460023777,0.13541425391761688,0.15327254245792737
