label,i,j,relative_distance,stage,prior_weight
pairwise_delta_difference,10,75,0.2412802480354969,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,10,76,0.21752512661466392,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,10,77,0.8228471475054072,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,10,78,0.6764852666561153,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,10,79,0.5538544090571318,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,10,80,0.4523725477768857,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,10,81,0.37196243565218295,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,10,82,0.308785139796275,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,10,83,0.2777102233146176,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,10,84,0.8236624732701936,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,10,85,0.6776026355591124,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,10,86,0.5575570983707155,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,10,87,0.46224988871389916,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,10,88,0.3860116077898181,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,10,89,0.34719949759373336,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,10,90,0.8234640167390989,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,10,91,0.6797029108060998,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,10,92,0.5659087749126737,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,10,93,0.47419379696570246,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,10,94,0.4266800628360915,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,10,95,0.8251892198921916,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,10,96,0.6877203569937319,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,10,97,0.5768585992418789,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,10,98,0.5189861750330861,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,10,99,0.8319294617408171,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,10,100,0.6969533800847332,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,10,101,0.626421802936812,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,10,102,0.8350179509832819,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,10,103,0.7490750594140254,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,10,104,0.8944830796391673,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,12,0.0433688595433453,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,13,0.06869055775983492,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,14,0.8441833643686775,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,15,0.7124667148165542,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,16,0.5955141806076436,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,17,0.4915119009788394,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,18,0.40221898021931834,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,19,0.3227295713575291,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,20,0.2507841007565526,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,21,0.18563806727060336,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,22,0.1258638183476907,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,23,0.07180660197011685,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,24,0.028103503956607653,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,25,0.03330654231426891,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,26,0.056545673420972865,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,27,0.8435617280237829,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,28,0.7065054807776282,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,29,0.5862211160762444,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,30,0.4842389392026274,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,31,0.3945042623542839,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,32,0.31425368714662966,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,33,0.2425822835544802,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,34,0.1780239634603089,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,35,0.12134079987706779,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,36,0.07656918528220857,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,37,0.0538114795072981,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,38,0.05826265325534593,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,39,0.8379243922452352,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,40,0.6976062591598142,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,41,0.5802427751236356,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,42,0.47826514887555754,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,43,0.38818602496982135,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,44,0.3087763680872298,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,45,0.23825824573016932,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,46,0.17720236306213258,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,47,0.12854357957213416,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,48,0.09555295586006508,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,49,0.08644163852923206,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,50,0.8336600950333714,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,51,0.6964703291487356,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,52,0.5788474915156715,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,53,0.4762522865093421,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,54,0.3868993968391994,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,55,0.3084232502939948,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,56,0.240957854053558,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,57,0.1866030146811928,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,58,0.14583510251478096,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,59,0.12882939184307027,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,60,0.8369172936623516,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,61,0.6990101157188531,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,62,0.5802921061305544,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,63,0.4781341130463467,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,64,0.3892890348855002,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,65,0.31331207583770926,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,66,0.25164959775049406,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,67,0.20311145669372901,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,68,0.1800531332506855,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,69,0.8367902644021815,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,70,0.6980860468901827,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,71,0.5801402475102907,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,72,0.47853589891397613,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,73,0.39211541248270354,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,74,0.32173696700566,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,75,0.26492787786968763,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,76,0.23637045438498064,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,77,0.8357793308767039,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,78,0.6977974166803257,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,79,0.5801399173517547,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,80,0.4807319257219596,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,81,0.39977142360680257,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,82,0.33352370803632403,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,83,0.29922849724928713,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,84,0.8361833566938656,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,85,0.6980111543495826,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,86,0.5822293255785944,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,87,0.48820237487791524,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,88,0.4107551000340948,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,89,0.3700142305855006,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,90,0.835580411792688,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,91,0.6990794783813937,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,92,0.5888178769352628,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,93,0.49786468439477355,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,94,0.44963347248778385,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,95,0.8367724587654932,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,96,0.7058635995919611,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,97,0.5981390508541159,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,98,0.5408625508948973,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,99,0.8427613617740719,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,100,0.714028961094559,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,101,0.6456734105388143,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,102,0.8454546604102094,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,103,0.7636971702364155,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,11,104,0.9014466547139908,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,13,0.025479314009389405,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,14,0.8556867773117101,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,15,0.7323100011992172,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,16,0.6217009783171733,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,17,0.5225146658271635,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,18,0.4367362316977823,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,19,0.35989046333921476,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,20,0.2899299587464176,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,21,0.2262226195937409,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,22,0.16736144216522092,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,23,0.11335881215059425,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,24,0.06551642389593668,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,25,0.025962586653432186,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,26,0.02165286726709672,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,27,0.8550445308450051,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,28,0.7265844078631679,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,29,0.6127144800399068,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,30,0.5153241283524462,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,31,0.4289602517924391,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,32,0.35113472361825615,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,33,0.2810480120033709,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,34,0.21715589003328348,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,35,0.15962931013794368,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,36,0.11025781193109808,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,37,0.07047290600029235,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,38,0.05475358968748205,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,39,0.8496868433290501,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,40,0.7180029322393066,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,41,0.6067144031954733,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,42,0.5091166511484836,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,43,0.4221171454588208,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,44,0.34464563917143703,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,45,0.27488280396405346,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,46,0.21294025507135686,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,47,0.16053280514871443,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,48,0.11783234184993381,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,49,0.09791266173537708,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,50,0.8455759012358397,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,51,0.7166510458985633,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,52,0.6049173028824446,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,53,0.5064395908905467,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,54,0.41971472796558795,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,55,0.3424573796125259,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,56,0.27454359270474693,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,57,0.21744110393033092,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,58,0.17027258993901037,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,59,0.14667965033091598,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,60,0.8484496154371942,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,61,0.7186848480233309,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,62,0.605661289316074,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,63,0.5072382850832383,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,64,0.42043548005132025,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,65,0.3447513568713923,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,66,0.28135073282372997,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,67,0.22843739771280575,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,68,0.20099159125400892,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,69,0.8481370909557338,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,70,0.7173672066361817,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,71,0.6047377170633682,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,72,0.5063543520668041,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,73,0.4212094568134524,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,74,0.3501208981097119,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,75,0.29041476947739864,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,76,0.2588201308493312,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,77,0.846952941648918,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,78,0.7165523605669893,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,79,0.6037697775904255,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,80,0.5069308822301781,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,81,0.4264121729486523,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,82,0.3585765481291752,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,83,0.3222623667084546,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,84,0.8470513632919368,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,85,0.7161009442519497,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,86,0.6046347013790302,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,87,0.5124481896193768,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,88,0.4347541876545139,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,89,0.39289768802377406,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,90,0.84615441447137,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,91,0.7163722493192471,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,92,0.6097404122615827,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,93,0.5200615507017939,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,94,0.47162446624811843,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,95,0.8469162333037829,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,96,0.722062909229556,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,97,0.6175075317039296,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,98,0.5610589312997085,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,99,0.8522023734031419,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,100,0.7291332385746049,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,101,0.6628760249917256,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,102,0.8544442897619168,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,103,0.7764006872638671,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,12,104,0.9073586178039347,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,14,0.8620556922689585,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,15,0.7433847676489682,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,16,0.6364193433344452,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,17,0.540050129685882,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,18,0.45636867320231156,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,19,0.3811349607389162,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,20,0.31241915324226055,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,21,0.24965529303119058,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,22,0.19147882175255468,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,23,0.1378696919454601,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,24,0.08985348338834893,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,25,0.04663586159462687,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,26,0.024792353859849424,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,27,0.8614062327438504,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,28,0.7378017889880636,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,29,0.6276277331462105,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,30,0.5329415853485802,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,31,0.44861512214822075,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,32,0.3723145777970941,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,33,0.30331319887717195,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,34,0.24008500181161424,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,35,0.18268083756482986,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,36,0.13244494556618286,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,37,0.08902794483987621,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,38,0.06715987196924438,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,39,0.856211437339855,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,40,0.7294195000162562,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,41,0.6216524793102707,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,42,0.5266632110156576,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,43,0.44157502298088425,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,44,0.3654183165559252,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,45,0.2964056434941453,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,46,0.23453669290104628,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,47,0.18119005672795974,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,48,0.13560031208405324,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,49,0.11204751413814186,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,50,0.852198049599963,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,51,0.7279743504719532,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,52,0.619678659660883,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,53,0.5236943963252179,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,54,0.4386773388056921,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,55,0.3624237969749583,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,56,0.2947513727230895,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,57,0.23692352561902824,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,58,0.1875686360685923,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,59,0.16151510011362782,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,60,0.8548724577561554,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,61,0.7297566024993982,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,62,0.6200874312877785,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,63,0.5239804594794338,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,64,0.438620930090732,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,65,0.3635218400059171,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,66,0.2997536460963017,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,67,0.2452767067217723,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,68,0.2160884234780909,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,69,0.8544726481703646,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,70,0.7282568814101442,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,71,0.6187986942872005,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,72,0.5224895313422824,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,73,0.4384240227021402,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,74,0.3674187988409689,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,75,0.30671965523343575,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,76,0.2738943008727984,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,77,0.8532104715004528,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,78,0.7271902294825388,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,79,0.6173672749812195,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,80,0.5222837232250868,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,81,0.44241045936011963,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,82,0.37416587576906246,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,83,0.33705651218239313,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,84,0.853158420376462,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,85,0.7264156266758776,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,86,0.6176305709589072,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,87,0.5268096964197184,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,88,0.449362147670867,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,89,0.40713493952068475,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,90,0.852121518393837,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,91,0.7262940850028203,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,92,0.6219704956465765,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,93,0.5333205121132208,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,94,0.4849687987502007,02_residual_signed_ot_from_spatial_init,0.05
pairwise_delta_difference,13,95,0.8526674439783178,02_residual_signed_ot_from_spatial_init,0.05
